name,instance,run_id,test_GPE-STATE_PROVINCE/macro_types/recall,test_ORGANIZATION-GOVERNMENT/macro_types/f1,test_ORGANIZATION-HOTEL/macro_types/precision,test_EVENT/macro_types/f1,test_GPE-CITY/macro_types/recall,test_PRODUCT/macro_types/precision,test_SUBSTANCE-CHEMICAL/macro_types/f1,test_FACILITY-AIRPORT/macro_types/recall,test_SUBSTANCE/macro_types/precision,test_WORK_OF_ART-PLAY/macro_types/f1,test_ORGANIZATION-HOTEL/macro_types/f1,test_PLANT/macro_types/f1,test_EVENT-WAR/macro_types/precision,test_FACILITY-AIRPORT/macro_types/f1,test_LOCATION-REGION/macro_types/recall,test_SUBSTANCE-DRUG/macro_types/precision,test_ORGANIZATION-GOVERNMENT/macro_types/recall,test/micro/recall,test_GAME/macro_types/recall,test_WORK_OF_ART-SONG/macro_types/recall,test_LOCATION-REGION/macro_types/precision,test_FACILITY/macro_types/f1,test_ORGANIZATION-HOSPITAL/macro_types/f1,test_LOCATION-CONTINENT/macro_types/precision,test_FACILITY-HIGHWAY_STREET/macro_types/f1,test_LOCATION-LAKE_SEA_OCEAN/macro_types/precision,test_PERSON/macro_types/precision,test_CONTACT_INFO-url/macro_types/f1,test_WORK_OF_ART-BOOK/macro_types/f1,test_LOCATION-CONTINENT/macro_types/f1,test_CONTACT_INFO-url/macro_types/recall,test_EVENT-WAR/macro_types/f1,test_PLANT/macro_types/recall,test_GPE-COUNTRY/macro_types/f1,test_EVENT-WAR/macro_types/recall,test_FACILITY-ATTRACTION/macro_types/precision,test_LANGUAGE/macro_types/f1,test_SUBSTANCE/macro_types/f1,test_PRODUCT/macro_types/recall,test_LOCATION/macro_types/recall,test_DISEASE/macro_types/f1,test_DISEASE/macro_types/precision,test_SUBSTANCE-FOOD/macro_types/f1,test_CONTACT_INFO/macro_types/precision,test_GPE-STATE_PROVINCE/macro_types/precision,test_ORGANIZATION/macro_types/precision,test_FACILITY-BUILDING/macro_types/precision,test_FACILITY-HIGHWAY_STREET/macro_types/precision,test/macro_types/recall,test_PRODUCT/macro_types/f1,test_LAW/macro_types/precision,test_ORGANIZATION/macro_types/recall,test_PRODUCT-WEAPON/macro_types/f1,test_ORGANIZATION-POLITICAL/macro_types/f1,test_ORGANIZATION-GOVERNMENT/macro_types/precision,test/macro_types/f1,test_GAME/macro_types/precision,test_WORK_OF_ART/macro_types/f1,test_PLANT/macro_types/precision,test_ORGANIZATION-MUSEUM/macro_types/recall,test_LOCATION-RIVER/macro_types/recall,test_WORK_OF_ART-SONG/macro_types/precision,test_ORGANIZATION-EDUCATIONAL/macro_types/f1,test_ANIMAL/macro_types/f1,test_EVENT-HURRICANE/macro_types/f1,test_CONTACT_INFO/macro_types/recall,test_SUBSTANCE-FOOD/macro_types/precision,test/macro_types/precision,test_LOCATION/macro_types/f1,test_WORK_OF_ART-SONG/macro_types/f1,test_ORGANIZATION-RELIGIOUS/macro_types/f1,test_FACILITY-ATTRACTION/macro_types/recall,test/micro/precision,test_ANIMAL/macro_types/precision,test_ORGANIZATION-POLITICAL/macro_types/recall,test_CONTACT_INFO/macro_types/f1,test_SUBSTANCE/macro_types/recall,test_ORGANIZATION-HOSPITAL/macro_types/precision,test/macro_example/f1,test_GPE/macro_types/f1,test_PERSON/macro_types/f1,test_EVENT/macro_types/recall,test_FACILITY-AIRPORT/macro_types/precision,test_LOCATION-LAKE_SEA_OCEAN/macro_types/recall,test_EVENT/macro_types/precision,test_FACILITY-BRIDGE/macro_types/recall,test_ORGANIZATION-CORPORATION/macro_types/f1,test_ORGANIZATION-EDUCATIONAL/macro_types/precision,test_WORK_OF_ART-PLAY/macro_types/recall,test_FACILITY-BRIDGE/macro_types/precision,test_ORGANIZATION-HOTEL/macro_types/recall,epoch,test_GPE/macro_types/recall,test_SUBSTANCE-DRUG/macro_types/f1,test_FACILITY/macro_types/precision,test_PRODUCT-VEHICLE/macro_types/recall,test_WORK_OF_ART-BOOK/macro_types/precision,test_FACILITY-HIGHWAY_STREET/macro_types/recall,test_LAW/macro_types/recall,test/macro_example/precision,test_FACILITY/macro_types/recall,test_LANGUAGE/macro_types/precision,test_PRODUCT-WEAPON/macro_types/precision,test_LAW/macro_types/f1,test_FACILITY-BRIDGE/macro_types/f1,test_GPE-CITY/macro_types/precision,test_PRODUCT-VEHICLE/macro_types/f1,test/micro/f1,test_WORK_OF_ART/macro_types/precision,test_SUBSTANCE-CHEMICAL/macro_types/recall,test_GPE-STATE_PROVINCE/macro_types/f1,test_CONTACT_INFO-url/macro_types/precision,test_GPE/macro_types/precision,test_LOCATION-RIVER/macro_types/f1,test_ORGANIZATION-MUSEUM/macro_types/precision,test_WORK_OF_ART-PLAY/macro_types/precision,test_ORGANIZATION-CORPORATION/macro_types/recall,test_LOCATION/macro_types/precision,test_EVENT-HURRICANE/macro_types/recall,test_FACILITY-BUILDING/macro_types/recall,test_LOCATION-LAKE_SEA_OCEAN/macro_types/f1,test_FACILITY-BUILDING/macro_types/f1,test_EVENT-HURRICANE/macro_types/precision,test_SUBSTANCE-CHEMICAL/macro_types/precision,test_GPE-CITY/macro_types/f1,test_ANIMAL/macro_types/recall,test_LOCATION-REGION/macro_types/f1,test_GPE-COUNTRY/macro_types/precision,test_GAME/macro_types/f1,test_SUBSTANCE-DRUG/macro_types/recall,test_ORGANIZATION-MUSEUM/macro_types/f1,test_LOCATION-RIVER/macro_types/precision,test_ORGANIZATION-RELIGIOUS/macro_types/precision,test_ORGANIZATION/macro_types/f1,test_SUBSTANCE-FOOD/macro_types/recall,test_FACILITY-ATTRACTION/macro_types/f1,test_LOCATION-CONTINENT/macro_types/recall,test_ORGANIZATION-POLITICAL/macro_types/precision,test_PRODUCT-WEAPON/macro_types/recall,test_PRODUCT-VEHICLE/macro_types/precision,test_ORGANIZATION-EDUCATIONAL/macro_types/recall,threshold,test/macro_example/recall,test_PERSON/macro_types/recall,test_DISEASE/macro_types/recall,test_WORK_OF_ART/macro_types/recall,test_ORGANIZATION-CORPORATION/macro_types/precision,test_LANGUAGE/macro_types/recall,test_GPE-COUNTRY/macro_types/recall,test_WORK_OF_ART-BOOK/macro_types/recall,test_ORGANIZATION-HOSPITAL/macro_types/recall,test_ORGANIZATION-RELIGIOUS/macro_types/recall
classifier_adapter_bert_ms,0,kdd0dxz0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2699699103832245,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4504818320274353,0,0,0.021276595070958138,0.0,0.0,1.0,0.0,0.0,0.0,0.013215910643339155,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.009584719315171242,0.0,0.0,0.0,0,0.4504818320274353,0.0,0.0,0,0.0,0.0,0.31096234917640686,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,9,0.0,0.0,0,0.0,0.0,0,0.0,0.4504818022251129,0,0.0,0.0,0.0,0,0.0,0.0,0.3376119136810303,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6211478114128113,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.23742812871932983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
classifier_adapter_bert_ms,0,cvsr2dvz,0.7569230794906616,0.47583645582199097,0.10810811072587968,0.13664595782756803,0.32139813899993896,0.24657534062862396,0.0,0,0.8203592896461487,0.0,0.190476194024086,0.40740740299224854,0.0,0,0.27067670226097107,0.921052634716034,0.3277848958969116,0.5582354664802551,0.0,0.0,0.4931506812572479,0,0.12903225421905518,0.6702127456665039,0,0.0,0.8668460249900818,0,0.035087715834379196,0.797468364238739,0,0.0,0.4583333432674408,0.8907309770584106,0.0,0,0.30434781312942505,0.8334600925445557,0.4663212299346924,0.7991803288459778,0.9111111164093018,0.9111111164093018,0.8115941882133484,0,0.8482758402824402,0.8203543424606323,0,0,0.4078871011734009,0.32258063554763794,0.3790322542190552,0.7158008217811584,0.0,0.6206896305084229,0.8677965998649597,0.3827337622642517,0.0,0.2226487547159195,0.36666667461395264,0,0.800000011920929,0.0,0.5409835577011108,0.6818182468414307,0.8421052694320679,0,0.800000011920929,0.36050254106521606,0.5547652840614319,0.0,0.3125000298023224,0,0.6951713562011719,0.7142857313156128,0.6164383292198181,0,0.8469861149787903,0.06896551698446274,0.5974336862564087,0.7588821053504944,0.5923712849617004,0.13750000298023224,0,0.0,0.1358024626970291,0,0.5280312895774841,0.4925373196601868,0.0,0,0.800000011920929,15,0.7158176898956299,0.7291667461395264,0,0.24528302252292633,0.043478261679410934,0,0.6438356041908264,0.656699538230896,0,0.21212121844291687,0.0,0.477157324552536,0,0.8706697225570679,0.302325576543808,0.6192232370376587,0.1366313248872757,0.0,0.800000011920929,0,0.8074596524238586,0.24000000953674316,0,0.0,0.37370243668556213,0.4248366057872772,1.0,0,0.0,0,0.7272727489471436,0.0,0.4694893956184387,0.6521739363670349,0.34951454401016235,0.938095211982727,0.0,0.6034482717514038,0,0.1411764770746231,0.1923076957464218,0.764519453048706,0.8235294222831726,0,0.984375,0.625,0.0,0.3939394056797027,0.6000000238418579,0.5,0.5479795932769775,0.4499127268791199,0.9111111164093018,0.6010362505912781,0.8995002508163452,0.5384615659713745,0.8479196429252625,0.029411764815449715,1.0,0.8333333134651184
classifier_adapter_bert_ms,0,leuw09ds,0.6061538457870483,0.3919413983821869,0.11290322244167328,0.28378376364707947,0.01534526888281107,0.12665198743343353,0.0,0,0.9191489219665528,0.0,0.1944444477558136,0.0,0.0060606058686971664,0,0.030075188726186752,0.5454545617103577,0.2740076780319214,0.3705231547355652,0.0,0.0,0.2857142984867096,0,0.0833333358168602,0.6413043737411499,0,0.0,0.625,0,0.0,0.7564103007316589,0,0.011363636702299118,0.0,0.005594405811280012,0.09090909361839294,0,0.0,0.7735004425048828,0.5958549380302429,0.8278688788414001,0.22508040070533752,0.1315789520740509,0.536965012550354,0,0.7433962225914001,0.7669997811317444,0,0,0.25406724214553833,0.2089010179042816,0.0885416641831398,0.565701961517334,0.0,0.4370861053466797,0.6881029009819031,0.25824302434921265,0.0,0.21802933514118197,0.0,0,0.7333333492279053,0.0,0.12121211737394331,0.3106796145439148,0.9333333373069764,0,0.7931034564971924,0.26255831122398376,0.2320505678653717,0.0,0.0,0,0.5093735456466675,0.28070175647735596,0.45205479860305786,0,0.6676970720291138,0.04545454680919647,0.38572070002555847,0.6676204204559326,0.013807388022542,0.26249998807907104,0,0.0,0.30882352590560913,0,0.49461281299591064,0.3636363744735718,0.0,0,0.699999988079071,19,0.6255585551261902,0.17391304671764374,0,0.40566039085388184,0.0,0,0.465753436088562,0.4618052542209625,0,0.0,0.0,0.14879648387432098,0,1.0,0.3028169274330139,0.4289928376674652,0.18309858441352844,0.0,0.6677966713905334,0,0.7157464027404785,0.23913045227527616,0,0.0,0.3388696610927582,0.13493654131889343,0.875,0,0.0,0,1.0,0.0,0.03022670187056065,0.3478260934352875,0.054421767592430115,0.1111111119389534,0.0,0.1034482792019844,0,0.1428571492433548,0.0,0.6511484384536743,0.4058823585510254,0,0.921875,0.42307692766189575,0.0,0.2415730357170105,0.072727270424366,0.5,0.33116042613983154,0.0069808028638362885,0.7777777910232544,0.2694300413131714,0.9152647852897644,0.0,0.0028694404754787683,0.0,0.5,0.0
ontonotes_shimaoka_classifier_adapter_bert_ms,0,6yygyff1,0.6461538672447205,0.7113480567932129,0.25925925374031067,0.516853928565979,0.5993179678916931,0.5917159914970398,0.35422343015670776,0,0.9162641167640686,0.0,0.3783783614635467,0.378947377204895,0.12790697813034058,0,0.3308270573616028,0.95652174949646,0.597951352596283,0.6367563009262085,0.016393441706895828,0.0555555559694767,0.5365853905677795,0,0.1600000113248825,0.6116504669189453,0,0.0,0.9351015686988832,0,0.00803212821483612,0.7544910311698914,0,0.22680410742759705,0.75,0.7524400949478149,1.0,0,0.444444477558136,0.897476315498352,0.5181347131729126,0.8729507923126221,0.9677419066429138,0.9375,0.7329192757606506,0,0.941704034805298,0.9074602723121644,0,0,0.4861100912094116,0.5524862408638,0.625,0.8002876043319702,0.13793104887008667,0.7751938104629517,0.8778195381164551,0.4460678994655609,0.5,0.20454545319080353,0.2535211145877838,0,0.6000000238418579,0.1666666716337204,0.4065934121608734,0.7075471878051758,0.48275864124298096,0,0.7763158082962036,0.41212037205696106,0.4400826394557953,0.0833333358168602,0.095238097012043,0,0.7369692325592041,0.625,0.6849315166473389,0,0.8794435858726501,0.08695652335882187,0.6723763346672058,0.8087659478187561,0.7146862149238586,0.862500011920929,0,0.0,0.3689839541912079,0,0.6015325784683228,0.29133859276771545,0.0,0,0.699999988079071,17,0.6925826668739319,0.8461538553237915,0,0.3396226465702057,0.004651162773370743,0,0.8219178318977356,0.7155706882476807,0,0.3478260934352875,0.07692307978868484,0.7100592255592346,0,0.9189542531967164,0.4556962251663208,0.6832075119018555,0.12302839010953905,0.40625,0.7664233446121216,0,0.9717868566513062,0.1538461595773697,0,0.0,0.4346020817756653,0.2941989004611969,0.875,0,0.0,0,0.3333333432674408,0.3140096664428711,0.7254902124404907,0.8152173757553101,0.40930232405662537,0.9860464930534364,0.0317460298538208,0.7586206793785095,0,0.0882352963089943,0.0555555559694767,0.8505110144615173,0.6941176652908325,0,0.984375,0.8928571343421936,0.6666666865348816,0.692307710647583,0.6727272868156433,0.5,0.6340999007225037,0.5783594846725464,1.0,0.606217622756958,0.9766718745231628,0.6153846383094788,0.6083213686943054,0.029411764815449715,1.0,0.3333333432674408
ontonotes_shimaoka_classifier_adapter_bert_ms,0,9wqd44ua,0.7507692575454712,0.6799681186676025,0.15909090638160706,0.6169154047966003,0.6385336518287659,0.5,0.31284916400909424,0,0.8875380158424377,0.0,0.25925925374031067,0.4871794879436493,0.6111111044883728,0,0.4285714328289032,0.3401360511779785,0.5454545617103577,0.7148403525352478,0.016393441706895828,0.0555555559694767,0.581632673740387,0,0.2857142984867096,0.6739130616188049,0,0.0,0.9338164329528807,0,0.0,0.7948718070983887,0,0.7586206793785095,0.7916666865348816,0.9252830147743224,1.0,0,0.4081633090972901,0.8950191736221313,0.5284973978996277,0.8442623019218445,0.923076868057251,0.91304349899292,0.7697161436080933,0,0.9242424368858336,0.8600504398345947,0,0,0.5134755373001099,0.5138538479804993,0.7407407164573669,0.8583498001098633,0.09999999403953552,0.8208954930305481,0.9025423526763916,0.46797433495521545,0.5,0.3650385737419128,0.35185185074806213,0,0.800000011920929,0.03846153989434242,0.44329893589019775,0.7958114743232727,0.699999988079071,0,0.8299319744110107,0.429880827665329,0.6158445477485657,0.04545454680919647,0.1538461595773697,0,0.7970348000526428,0.7676767706871033,0.7534246444702148,0,0.9026275277137756,0.1666666716337204,0.7391927242279053,0.8516442775726318,0.7833840250968933,0.7749999761581421,0,0.0,0.5123966932296753,0,0.7091307640075684,0.3093525171279907,0.0,0,0.699999988079071,14,0.7810544967651367,0.4878048896789551,0,0.2075471729040146,0.0,0,0.8219178318977356,0.7691107988357544,0,0.2777777910232544,0.054054055362939835,0.7792207598686218,0,0.8842975497245789,0.316546767950058,0.7537032961845398,0.24273504316806793,0.3499999940395355,0.8285229802131653,0,0.9362613558769226,0.48000001907348633,0,0.0,0.5598616003990173,0.4847058951854706,0.875,0,0.0,0,0.5833333134651184,0.28282827138900757,0.7415841817855835,0.8260869383811951,0.493506520986557,0.9761146306991576,0.0317460298538208,0.8620689511299133,0,0.34285715222358704,0.10000000149011612,0.8591992855072021,0.7176470756530762,0,0.96875,0.9016393423080444,0.6666666865348816,0.6666666865348816,0.7818182110786438,0.5,0.7115150690078735,0.6746945977210999,0.9333333373069764,0.7357512712478638,0.9669322967529296,0.7692307829856873,0.8794835209846497,0.0,1.0,0.3333333432674408
ontonotes_shimaoka_classifier_adapter_bert_ms,0,zsuwigov,0.6646153926849365,0.6230058670043945,0.190476194024086,0.5872340202331543,0.7127024531364441,0.4326530694961548,0.35573118925094604,0,0.91782945394516,0.0,0.3076923191547394,0.4507041871547699,0.4399999976158142,0,0.4285714328289032,0.7230769395828247,0.4750320017337799,0.5966708660125732,0.0,0.0555555559694767,0.5229358077049255,0,0.21052631735801697,0.5636363625526428,0,0.0,0.94551283121109,0,0.0,0.7126436829566956,0,0.6111111044883728,0.6666666865348816,0.7199999690055847,1.0,0,0.3125000298023224,0.9164086580276488,0.5492228269577026,0.8647540807723999,0.9333333373069764,0.9333333373069764,0.6727272272109985,0,0.939130425453186,0.8761441111564636,0,0,0.48012012243270874,0.4840182960033417,0.5267857313156128,0.808736264705658,0.08888889104127884,0.5079365372657776,0.90487802028656,0.428229957818985,0.0,0.28998851776123047,0.3404255211353302,0,0.800000011920929,0.1428571492433548,0.2399999797344208,0.756476640701294,0.4516129195690155,0,0.5481481552124023,0.3864620625972748,0.512758195400238,0.08000000566244125,0.12244898080825806,0,0.7230226397514343,0.7227723002433777,0.6575342416763306,0,0.9149922728538512,0.11764705926179886,0.6197878122329712,0.8625031113624573,0.4656669199466706,0.862500011920929,0,0.0,0.4451612830162048,0,0.5199729204177856,0.16551724076271057,0.0,0,0.800000011920929,15,0.7806077003479004,0.7642276883125305,0,0.3113207519054413,0.0,0,0.8082191944122314,0.6802507638931274,0,0.2631579041481018,0.0476190485060215,0.637837827205658,0,0.9457013607025146,0.42580646276474,0.6537981033325195,0.18639053404331207,0.28125,0.7783783674240112,0,0.9635962247848512,0.16107383370399475,0,0.0,0.3543252646923065,0.3644214272499085,0.875,0,0.0,0,0.30434781312942505,0.4838709533214569,0.8128341436386108,0.79347825050354,0.4710744023323059,0.9826302528381348,0.0,0.8103448152542114,0,0.08955223858356476,0.06976744532585144,0.8410918116569519,0.8705882430076599,0,0.96875,0.4137931168079376,0.6666666865348816,0.6734693646430969,0.4363636374473572,0.5,0.5691958665847778,0.30890053510665894,0.9333333373069764,0.6528497338294983,0.9764780402183532,0.3846153914928436,0.568149209022522,0.0,1.0,0.5
ontonotes_shimaoka_kenn_cross_vertical_hybrid_adapter_bert_ms,0,kyk2atun,0.6830769181251526,0.6839622855186462,0.2800000011920929,0.5111110806465149,0.6410912275314331,0.5882353186607361,0.4847161471843719,0,0.9145161509513856,0.0,0.3999999761581421,0.3333333432674408,0.12790697813034058,0,0.6541353464126587,0.7333333492279053,0.5569782257080078,0.6798020005226135,0.016393441706895828,0.0555555559694767,0.41626793146133423,0,0.13333334028720856,0.6000000238418579,0,0.0,0.9230387210845948,0,0.024390244856476784,0.7455621957778931,0,0.22680410742759705,0.7916666865348816,0.7607361674308777,1.0,0,0.2745097875595093,0.8950276374816895,0.5181347131729126,0.868852436542511,0.9574467539787292,0.918367326259613,0.6124402284622192,0,0.9446808695793152,0.9022439122200012,0,0,0.506455659866333,0.5509642362594604,0.5263158082962036,0.831206202507019,0.095238097012043,0.7586207389831543,0.885947048664093,0.43888750672340393,0.5,0.22782257199287417,0.21111111342906952,0,0.5333333611488342,0.10000000149011612,0.4269663095474243,0.5519713163375854,0.5600000023841858,0,0.5161290168762207,0.3872261941432953,0.4737430214881897,0.0714285671710968,0.09756097942590714,0,0.7476117014884949,0.4117647111415863,0.7534246444702148,0,0.8763523697853088,0.0714285746216774,0.7030894756317139,0.7805268168449402,0.7620413899421692,0.862500011920929,0,0.0,0.3631578981876374,0,0.6914200782775879,0.30894309282302856,0.0,0,0.699999988079071,18,0.6554960012435913,0.7457627058029175,0,0.3679245412349701,0.014150943607091904,0,0.8219178318977356,0.7299308776855469,0,0.18421052396297455,0.05128205195069313,0.6417112350463867,0,0.8815943598747253,0.49056607484817505,0.7120962142944336,0.14142678678035736,0.6937500238418579,0.7928571701049805,0,0.9644970297813416,0.18390804529190063,0,0.0,0.5391003489494324,0.3256528377532959,0.875,0,0.0,0,0.4117647111415863,0.3724832236766815,0.7423494458198547,0.8369565010070801,0.5087718963623047,0.977477490901947,0.0317460298538208,0.7586206793785095,0,0.1111111119389534,0.05714285746216774,0.8652694225311279,0.7529411911964417,0,0.984375,0.7638888955116272,0.6666666865348816,0.7358490824699402,0.6909090876579285,0.5,0.6781520843505859,0.6488656401634216,1.0,0.5854922533035278,0.9637113213539124,0.5384615659713745,0.6226685643196106,0.0882352963089943,1.0,0.3333333432674408
ontonotes_shimaoka_kenn_cross_vertical_top_down_adapter_bert_ms,0,qt0ksdvm,0.6984615325927734,0.7336757183074951,0.21875,0.5433070659637451,0.7152600288391113,0.748031497001648,0.4433961808681488,0,0.946735382080078,0.0,0.3333333432674408,0.3539822995662689,0.09166666865348816,0,0.5639097690582275,0.6716417670249939,0.6402048468589783,0.6723284721374512,0.016393441706895828,0.0555555559694767,0.35211268067359924,0,0.12903225421905518,0.5249999761581421,0,0.0,0.9178279638290404,0,0.03401360660791397,0.6847825646400452,0,0.1679389327764511,0.8333333134651184,0.8150627613067627,1.0,0,0.3846153914928436,0.896664023399353,0.4922279715538025,0.8770492076873779,0.9473683834075928,0.8999999761581421,0.7068965435028076,0,0.9341563582420348,0.9370196461677552,0,0,0.514499306678772,0.5937500596046448,0.5263158082962036,0.7889627814292908,0.05063290894031525,0.7692307233810425,0.8591065406799316,0.4387857019901275,0.5,0.27946537733078003,0.2247191071510315,0,0.6000000238418579,0.05263157933950424,0.35944703221321106,0.6909090876579285,0.3333333730697632,0,0.6910112500190735,0.3824975192546845,0.5101311206817627,0.054054051637649536,0.08510638028383255,0,0.73289954662323,0.59375,0.7534246444702148,0,0.8516228795051575,0.06896551698446274,0.6966239809989929,0.7161052227020264,0.7723413109779358,0.862500011920929,0,0.0,0.3965517282485962,0,0.7028613090515137,0.24074074625968933,0.0,0,0.699999988079071,17,0.5652368068695068,0.7200000882148743,0,0.43396225571632385,0.01923076994717121,0,0.8219178318977356,0.7211649417877197,0,0.25641027092933655,0.02631578966975212,0.6417112350463867,0,0.8831579089164734,0.4670050740242005,0.7013086080551147,0.1825396865606308,0.5874999761581421,0.7992957234382629,0,0.976833999156952,0.05882352590560913,0,0.0,0.5524798035621643,0.35966387391090393,0.875,0,0.0,0,0.20588235557079315,0.35606059432029724,0.7903909087181091,0.8260869383811951,0.4335260093212128,0.977911651134491,0.0317460298538208,0.7758620977401733,0,0.030927835032343864,0.04878048598766327,0.8566409349441528,0.7235293984413147,0,0.984375,0.7857142686843872,0.6666666865348816,0.5054945349693298,0.7090908885002136,0.5,0.6736982464790344,0.6666666865348816,1.0,0.5958549380302429,0.9657257795333862,0.7692307829856873,0.6987087726593018,0.14705882966518402,1.0,0.3333333432674408
ontonotes_shimaoka_kenn_cross_vertical_bottom_up_adapter_bert_ms,0,zh1qtlc7,0.6276922821998596,0.6965250968933105,0.30000001192092896,0.458471804857254,0.5797101259231567,0.5537634491920471,0.33426183462142944,0,0.9133226275444032,0.0,0.4000000059604645,0.3603603541851044,0.14102564752101898,0,0.451127827167511,0.725806474685669,0.577464759349823,0.6540813446044922,0.016393441706895828,0.0555555559694767,0.4724409580230713,0,0.19999998807907104,0.5779816508293152,0,0.0,0.92592591047287,0,0.01600000075995922,0.7283236980438232,0,0.24719101190567017,0.8333333134651184,0.7397505044937134,1.0,0,0.5405405163764954,0.8960630297660828,0.5336787700653076,0.8934426307678223,0.9473683834075928,0.8999999761581421,0.7548387050628662,0,0.9577465057373048,0.9037309288978576,0,0,0.4938049912452698,0.5435357093811035,0.625,0.8403738737106323,0.190476194024086,0.7851851582527161,0.8774319291114807,0.45230379700660706,0.5,0.2075313925743103,0.2298850566148758,0,0.5333333611488342,0.1428571492433548,0.4367816150188446,0.7368420958518982,0.7777777910232544,0,0.8357142806053162,0.4172375798225403,0.3752151727676392,0.08000000566244125,0.10810810327529909,0,0.73210209608078,0.6581196784973145,0.7260273694992065,0,0.8794435858726501,0.1111111119389534,0.6825286746025085,0.7978975772857666,0.7360672950744629,0.862500011920929,0,0.0,0.31221720576286316,0,0.6211883425712585,0.3193277418613434,0.0,0,0.6000000238418579,17,0.6782841682434082,0.75,0,0.3396226465702057,0.009259259328246117,0,0.8219178318977356,0.714747428894043,0,0.4166666567325592,0.1111111119389534,0.7100592255592346,0,0.9251700639724731,0.4615384638309479,0.6908960342407227,0.12375249713659286,0.375,0.7583643198013306,0,0.9687300324440002,0.3333333432674408,0,0.0,0.45582467317581177,0.2374727725982666,0.875,0,0.0,0,0.699999988079071,0.30150753259658813,0.7127882242202759,0.8369565010070801,0.4615384638309479,0.9764705896377563,0.0317460298538208,0.7758620977401733,0,0.24242424964904785,0.06451612710952759,0.8709015846252441,0.6882352828979492,0,0.984375,0.8548387289047241,0.6666666865348816,0.7200000286102295,0.6909090876579285,0.5,0.6530892848968506,0.6108202338218689,1.0,0.6424870491027832,0.974839687347412,0.7692307829856873,0.5954089164733887,0.05882352963089943,1.0,0.3333333432674408
ontonotes_shimaoka_kenn_cross_vertical_hybrid_adapter_bert_ms,0,liyxb0ya,0.7938461303710938,0.6982892155647278,0.11594203114509584,0.5989847779273987,0.7493606209754944,0.5050504803657532,0.4858490526676178,0,0.9245901703834534,0.02127659320831299,0.202531635761261,0.4220183789730072,0.6111111044883728,0,0.61654132604599,0.28735631704330444,0.5749039649963379,0.7624478340148926,0.1147540956735611,0.0555555559694767,0.611940324306488,0,0.2352941334247589,0.5478261113166809,0,0.0,0.8624069094657898,0,0.02185792289674282,0.7039107084274292,0,0.7586206793785095,0.9583333134651184,0.9611721634864808,1.0,0,0.1929824501276016,0.89737468957901,0.5181347131729126,0.8401639461517334,0.93478262424469,0.914893627166748,0.7477745413780212,0,0.9052631855010986,0.9214454293251038,0,0,0.5388199090957642,0.5115088820457458,0.6451612710952759,0.8434298038482666,0.0,0.8648648858070374,0.8891088962554932,0.4677036106586456,0.699999988079071,0.3931623697280884,0.2705882489681244,0,0.800000011920929,0.016949152573943138,0.43192484974861145,0.7389162182807922,0.6666666865348816,0,0.7544910311698914,0.413171112537384,0.5994152426719666,0.025974025949835777,0.1666666716337204,0,0.7966230511665344,0.6756756901741028,0.8767123222351074,0,0.8717156052589417,0.13333334028720856,0.7711138129234314,0.8609756231307983,0.8124076128005981,0.737500011920929,0,0.0,0.504273533821106,0,0.7882639169692993,0.29113924503326416,0.2222222238779068,0,0.800000011920929,21,0.7886505722999573,0.43103447556495667,0,0.2924528419971466,0.01342281885445118,0,0.8219178318977356,0.7804005146026611,0,0.10891088843345642,0.0,0.7228915691375732,0,0.8419540524482727,0.3850931823253632,0.7791609168052673,0.2711198329925537,0.643750011920929,0.845901608467102,0,0.9479054808616638,0.4137930870056152,0,0.011173184029757977,0.6724336743354797,0.46590909361839294,0.875,0,0.0,0,0.5384615659713745,0.3901515007019043,0.792963445186615,0.8152173757553101,0.6142321825027466,0.9820359349250792,0.19718310236930847,0.8620689511299133,0,0.27906978130340576,0.1111111119389534,0.8807133436203003,0.7411764860153198,0,0.984375,0.8533333539962769,0.0,0.5636363625526428,0.8363636136054993,0.5,0.7620455026626587,0.7678883075714111,0.9555555582046508,0.7150259017944336,0.9523031711578368,0.8461538553237915,0.9411764740943908,0.05882352963089943,1.0,0.3333333432674408
