type,projector,precision/mean,recall/mean,f1/mean,precision/std,recall/std,f1/std
/person/legal,bbn_L2AWE_adapter_bert_ms,0.09523809949556987,0.006872852022449176,0.01282051205635071,0.16495722714262687,0.011904128895784485,0.022205778260648776
/organization/military,bbn_L2AWE_adapter_bert_ms,0.46831056475639343,0.7777777910232544,0.5779677033424377,0.078307680347213,0.1111111044883728,0.052055991956214194
/location/transit/railway,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/other,bbn_L2AWE_adapter_bert_ms,0.8858376940091451,0.7964501778284708,0.8384004632631937,0.009059196369151349,0.033360034594893714,0.015293516112319397
/other/art/broadcast,bbn_L2AWE_adapter_bert_ms,0.4317460333307584,0.044444446762402855,0.06669679035743077,0.49490220469504637,0.01924500997669296,0.010810488116776366
/location/transit,bbn_L2AWE_adapter_bert_ms,0.5993006924788157,0.4166666666666667,0.49025771021842957,0.12347558621546778,0.03608439182435161,0.06696683011175544
/other/heritage,bbn_L2AWE_adapter_bert_ms,0.25,0.10000000149011612,0.1428571492433548,0.25,0.10000000149011612,0.1428571492433548
/organization/company/broadcast,bbn_L2AWE_adapter_bert_ms,0.625,0.7058823704719543,0.6518518527348837,0.10825317547305482,0.10188533554885906,0.02566004484728517
/person/political_figure,bbn_L2AWE_adapter_bert_ms,0.6666666666666666,0.02645502658560872,0.04948578309267759,0.5773502691896258,0.04132407271828722,0.07677644580480726
/other/health,bbn_L2AWE_adapter_bert_ms,0.13268958032131195,0.29487180709838867,0.18262245754400888,0.0034087504874696158,0.044411556521297545,0.011338304693996071
/location/structure,bbn_L2AWE_adapter_bert_ms,0.14625718196233115,0.37471264600753784,0.2089267522096634,0.03749192605479354,0.10780113753645158,0.05340696610228946
/location/transit/road,bbn_L2AWE_adapter_bert_ms,0.694444457689921,0.5238095422585806,0.5920745929082235,0.04811251096154957,0.08247862217450286,0.04037418296171141
/organization/government,bbn_L2AWE_adapter_bert_ms,0.8571428656578064,0.010973936567703882,0.021551019201676052,0.24743581490437203,0.004751853923575286,0.009049080905096292
/location/structure/sports_facility,bbn_L2AWE_adapter_bert_ms,0.1944444477558136,0.08333333333333333,0.11616161962350209,0.1734721705990035,0.07216878364870323,0.10088376237747022
/organization/stock_exchange,bbn_L2AWE_adapter_bert_ms,0.14356111735105515,0.6363636255264282,0.23182166616121927,0.04571412058512508,0.0,0.06270818454530153
/location/country,bbn_L2AWE_adapter_bert_ms,0.7680842876434326,0.5053763389587402,0.6005365550518036,0.03605675318321651,0.17113756442883954,0.1434122388076228
/other/health/treatment,bbn_L2AWE_adapter_bert_ms,0.1898796558380127,0.21794872482617697,0.20239925881226858,0.01424781418447008,0.04441156512448698,0.02684659893596014
/location/geography,bbn_L2AWE_adapter_bert_ms,0.289021169145902,0.2956989159186681,0.2880132993062337,0.08437401184921303,0.08883178037335017,0.06929757461766553
/organization/company/news,bbn_L2AWE_adapter_bert_ms,0.29629629850387573,0.12307692567507426,0.17391304175059,0.5132002431033071,0.21317548850860704,0.3012262244108693
/location,bbn_L2AWE_adapter_bert_ms,0.46120119094848633,0.7346405386924744,0.5643439491589864,0.06173926705717877,0.08059713814459053,0.05777969092152143
/other/product/car,bbn_L2AWE_adapter_bert_ms,0.6424501538276672,0.4861111144224803,0.5411640206972758,0.09424342853327518,0.1339395851466701,0.08881250028758321
/location/city,bbn_L2AWE_adapter_bert_ms,0.8262981375058492,0.45430107911427814,0.584598700205485,0.04233522960357279,0.06763306237578717,0.05961440077005937
/person/military,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/other/product/computer,bbn_L2AWE_adapter_bert_ms,0.5952380994955698,0.8888888955116272,0.7047619124253591,0.26805547474959246,0.19245007825895602,0.26393155310437566
/other/body_part,bbn_L2AWE_adapter_bert_ms,0.6666666666666666,0.1666666716337204,0.2619047661622365,0.28867513459481287,0.0,0.020619659845220423
/person/title,bbn_L2AWE_adapter_bert_ms,0.21530758341153464,0.8133333325386047,0.33822519580523175,0.03940601777316343,0.05033224077912798,0.04473063664240677
/other/art/writing,bbn_L2AWE_adapter_bert_ms,0.21797101696332297,0.06818181773026784,0.10326233506202698,0.05527954852475998,0.019682393976339165,0.02747706197018364
/location/geography/body_of_water,bbn_L2AWE_adapter_bert_ms,0.5423280596733093,0.6190476417541504,0.5765873392422994,0.03750648780541717,0.08247860496812401,0.04605057402242316
/location/park,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/location/structure/government,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/other/living_thing/animal,bbn_L2AWE_adapter_bert_ms,0.9166666666666666,0.4583333333333333,0.6111111243565878,0.14433756729740646,0.07216878364870323,0.09622505633585686
/other/product,bbn_L2AWE_adapter_bert_ms,0.5649949212869009,0.23660131792227426,0.32490338385105133,0.12303332718159286,0.08266359418952442,0.08431915661754424
/organization,bbn_L2AWE_adapter_bert_ms,0.5498573184013367,0.4592803120613098,0.49676963686943054,0.014236566667928826,0.09998914211840784,0.06347475166849142
/other/scientific,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/other/event,bbn_L2AWE_adapter_bert_ms,0.11174252877632777,0.38532110055287677,0.17268253366152445,0.019809545676157794,0.04854588931203546,0.025923814082709804
/other/product/software,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/person/artist,bbn_L2AWE_adapter_bert_ms,0.1245482365290324,0.09009009102980296,0.09614762167135875,0.1378907311552267,0.07918196390259269,0.08665685797016068
/organization/company,bbn_L2AWE_adapter_bert_ms,0.8480929136276245,0.04385964944958687,0.08337990939617157,0.014486354487257432,0.005157410001514567,0.009376948199812503
/organization/education,bbn_L2AWE_adapter_bert_ms,0.1750000019868215,0.10000000149011612,0.12592593332131705,0.2046338225736511,0.10000000149011612,0.13394920181180464
/person,bbn_L2AWE_adapter_bert_ms,0.7408615152041117,0.5648967623710632,0.6379961768786112,0.0451280888599721,0.06213832687602262,0.021609924619765145
/other/legal,bbn_L2AWE_adapter_bert_ms,0.5811915795008341,0.17472119132677713,0.2678671181201935,0.14380257081318182,0.058424657812136044,0.08222577593491401
/person/artist/author,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/other/art,bbn_L2AWE_adapter_bert_ms,0.16457988818486533,0.46464646855990094,0.23561710119247437,0.04475473065959222,0.10229609839769288,0.030743628644205
/other/event/violent_conflict,bbn_L2AWE_adapter_bert_ms,0.03030303120613098,0.01960784321029981,0.023809524873892467,0.052486389672364055,0.03396178066708372,0.04123930678565672
/other/food,bbn_L2AWE_adapter_bert_ms,0.22230937580267587,0.19512194891770682,0.20475760102272034,0.04235301186389517,0.042245144375861944,0.03233079359349899
/other/currency,bbn_L2AWE_adapter_bert_ms,0.7382250229517618,0.23529412349065146,0.35528068741162616,0.06465909256355727,0.031126489789351668,0.03382978327856066
/other/product/weapon,bbn_L2AWE_adapter_bert_ms,1.0,0.09523809949556987,0.17222222685813904,0.0,0.04123930678565672,0.06735752739063461
/other/sports_and_leisure,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/location/structure/hotel,bbn_L2AWE_adapter_bert_ms,0.8194444378217062,0.8666666746139526,0.8094405730565389,0.1878854056332706,0.2309400939107472,0.08683376018073989
/other/living_thing,bbn_L2AWE_adapter_bert_ms,0.8888888955116272,0.06410256649057071,0.11948051303625107,0.19245007825895602,0.022205780411446125,0.04048949581118959
/person/legal,bbn_classifier_adapter_bert_ms,0.21666666865348816,0.013745704044898352,0.02577030782898267,0.20207259692022855,0.011904128895784485,0.022324771606459702
/organization/military,bbn_classifier_adapter_bert_ms,0.4109848539034526,0.7407407561937968,0.5127928058306376,0.14950130179451893,0.06415002608631866,0.11811192387411883
/location/transit/railway,bbn_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/other,bbn_classifier_adapter_bert_ms,0.8897871772448221,0.7937934597333273,0.8387840588887533,0.011265505660420212,0.02540102959903434,0.010039089318199574
/other/art/broadcast,bbn_classifier_adapter_bert_ms,0.4158730171620846,0.03333333507180214,0.053624894469976425,0.5115742740610718,0.0,0.01301192609398726
/location/transit,bbn_classifier_adapter_bert_ms,0.6454545458157858,0.4791666666666667,0.5458750526110331,0.050616023506806274,0.07216878364870323,0.031719871402598104
/other/heritage,bbn_classifier_adapter_bert_ms,0.45555556813875836,0.23333333929379782,0.2914530038833618,0.18954136206860828,0.057735032080876235,0.0218074360030354
/organization/company/broadcast,bbn_classifier_adapter_bert_ms,0.5628427267074585,0.686274528503418,0.5999186635017395,0.14544751511537068,0.12245093384642178,0.04282954212557546
/person/political_figure,bbn_classifier_adapter_bert_ms,0.6666666666666666,0.017636684545626242,0.03381180049230655,0.5773502691896258,0.026099909871758094,0.04972701330393197
/other/health,bbn_classifier_adapter_bert_ms,0.12673000742991766,0.29487180709838867,0.1765525589386622,0.003205621639466947,0.044411556521297545,0.004686357019959922
/location/structure,bbn_classifier_adapter_bert_ms,0.17096135516961417,0.37471263607343036,0.2337123304605484,0.062140932894224,0.12149157681214671,0.0812287543626032
/location/transit/road,bbn_classifier_adapter_bert_ms,0.7242063482602438,0.7142857313156128,0.7167276938756307,0.10452036335212578,0.0,0.05132560781651485
/organization/government,bbn_classifier_adapter_bert_ms,0.6704944372177124,0.03703703731298447,0.06988653168082237,0.06473550202333078,0.014837660541367885,0.026582136737487657
/location/structure/sports_facility,bbn_classifier_adapter_bert_ms,0.25,0.08333333333333333,0.12222222487131755,0.25,0.07216878364870323,0.10715167723388781
/organization/stock_exchange,bbn_classifier_adapter_bert_ms,0.20539542039235434,0.6363636255264282,0.3096253275871277,0.03183815574902262,0.0,0.03686864996239162
/location/country,bbn_classifier_adapter_bert_ms,0.751791516939799,0.6303763588269552,0.6820329030354818,0.03255422802971613,0.08947010900461591,0.04015466306586367
/other/health/treatment,bbn_classifier_adapter_bert_ms,0.20142187178134918,0.3589743624130885,0.255691056450208,0.02828103885121956,0.13507248303176336,0.05874370169800626
/location/geography,bbn_classifier_adapter_bert_ms,0.30722826222578686,0.3333333233992259,0.3180091728766759,0.09313450445418807,0.09312100838439466,0.08736100656058322
/organization/company/news,bbn_classifier_adapter_bert_ms,0.29629629850387573,0.12307692567507426,0.17391304175059,0.5132002431033071,0.21317548850860704,0.3012262244108693
/location,bbn_classifier_adapter_bert_ms,0.5056543449560801,0.7343137264251709,0.5978450576464335,0.04433854073985796,0.08319479633319929,0.051756094577822064
/other/product/car,bbn_classifier_adapter_bert_ms,0.6450549562772115,0.4583333333333333,0.5241385499636332,0.04619307390507254,0.14433756729740643,0.07657037011527754
/location/city,bbn_classifier_adapter_bert_ms,0.7842009464899699,0.42473118503888446,0.5497429172197977,0.02274628449510629,0.06568167488674176,0.0599490557651464
