metric,projector,precision/mean,recall/mean,f1/mean,precision/std,recall/std,f1/std
test_FACILITY/macro_types,classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_FACILITY-AIRPORT/macro_types,classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_ORGANIZATION-HOSPITAL/macro_types,classifier_adapter_bert_ms,0.19393939773241678,1.0,0.32478630542755127,0.010497276213834927,0.0,0.014803852173765848
test_PLANT/macro_types,classifier_adapter_bert_ms,0.11111111442248027,0.027777778605620067,0.044444446762402855,0.19245009546533487,0.04811252386633372,0.07698003990677184
test_EVENT-WAR/macro_types,classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_ANIMAL/macro_types,classifier_adapter_bert_ms,0.427047332127889,0.3550724635521571,0.35759174327055615,0.2017521731339157,0.19024326142248688,0.12909623304828838
test_PRODUCT-VEHICLE/macro_types,classifier_adapter_bert_ms,0.21669804056485495,0.22955975184837976,0.21069941918055216,0.05704321736351853,0.13386035568239588,0.08421397955419568
test_SUBSTANCE-CHEMICAL/macro_types,classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_EVENT-HURRICANE/macro_types,classifier_adapter_bert_ms,0.7166666686534882,0.8333333333333334,0.7572463949521383,0.30138568553574824,0.14433756729740646,0.23921273901133155
test_WORK_OF_ART-SONG/macro_types,figer_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_LOCATION-CONTINENT/macro_types,figer_L2AWE_adapter_bert_ms,0.514488160610199,0.984375,0.6662381887435913,0.15438891320854978,0.0,0.1390873169174182
test/micro,figer_L2AWE_adapter_bert_ms,0.6150456468264262,0.4631822506586711,0.5282000998655955,0.07869341748327732,0.0809997828479302,0.08139502786366766
test_SUBSTANCE-DRUG/macro_types,figer_L2AWE_adapter_bert_ms,0.8464577198028564,0.6379310290018717,0.7270003358523051,0.09974572561082798,0.09123278518558973,0.09381970918978208
test_LOCATION-LAKE_SEA_OCEAN/macro_types,figer_L2AWE_adapter_bert_ms,0.27407407760620117,0.1515151560306549,0.19166666766007742,0.10961962118762568,0.052486389672364055,0.06291528715796031
test_ORGANIZATION-EDUCATIONAL/macro_types,figer_L2AWE_adapter_bert_ms,0.2830495039621989,0.19393939276536307,0.2286810427904129,0.20104089004771394,0.10013765002011464,0.13661590693982462
test_SUBSTANCE/macro_types,figer_L2AWE_adapter_bert_ms,0.7950243155161539,0.8037094275156657,0.7974451382954916,0.0874561962397324,0.07021832259232232,0.06437085703119921
test_ORGANIZATION/macro_types,figer_L2AWE_adapter_bert_ms,0.7725183566411337,0.7753610213597616,0.7720090548197428,0.057632652362409734,0.06118265085749243,0.03355224101916096
test_DISEASE/macro_types,figer_L2AWE_adapter_bert_ms,0.970588227113088,0.7259259422620138,0.8268349568049113,0.05094268498080831,0.12636089698113265,0.08854909666752686
test_ORGANIZATION-GOVERNMENT/macro_types,figer_L2AWE_adapter_bert_ms,0.9259355664253235,0.3896713654200236,0.534205844004949,0.01954721961545381,0.166376107845837,0.16303953285263972
test_GPE/macro_types,figer_L2AWE_adapter_bert_ms,0.9228527943293253,0.6076854268709818,0.7254466414451599,0.07950476728526065,0.11801069443415342,0.08408632521865328
test_PRODUCT-WEAPON/macro_types,figer_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_ORGANIZATION-CORPORATION/macro_types,figer_L2AWE_adapter_bert_ms,0.9699334899584452,0.17823913941780725,0.2884226143360138,0.016887515386761514,0.12630728587545043,0.1786022929698692
test_GPE-COUNTRY/macro_types,figer_L2AWE_adapter_bert_ms,0.9914215604464213,0.4447632630666097,0.6108565529187521,0.01485829315645673,0.09038735713277547,0.08556190738749406
test_ORGANIZATION-POLITICAL/macro_types,figer_L2AWE_adapter_bert_ms,0.6034958908955256,0.6757990916570028,0.6183327933152517,0.3149369092081057,0.11810518410341132,0.24581795270299678
test_LANGUAGE/macro_types,figer_L2AWE_adapter_bert_ms,0.20666666577259699,0.4871794978777568,0.24363596240679422,0.261023626451307,0.46367029393352344,0.2606676472949004
test_GPE-STATE_PROVINCE/macro_types,figer_L2AWE_adapter_bert_ms,0.9123655954996744,0.7682051261266073,0.8222056031227112,0.05950421329940035,0.17171142453069133,0.08539324795473696
test_GAME/macro_types,figer_L2AWE_adapter_bert_ms,0.3076923092206319,0.06557377179463704,0.10810811320940654,0.5329387126683283,0.11357710439223836,0.1872487447891002
test_EVENT/macro_types,figer_L2AWE_adapter_bert_ms,0.4085960735877355,0.4791666567325592,0.3817633390426636,0.1993492565600607,0.22020348975663165,0.10847828611002452
test_LOCATION/macro_types,figer_L2AWE_adapter_bert_ms,0.2424097458521525,0.9016393423080444,0.3801342348257701,0.04773455582634405,0.014197120842650943,0.05977611978371049
test_WORK_OF_ART/macro_types,figer_L2AWE_adapter_bert_ms,0.16774870455265045,0.803108811378479,0.2714061091343562,0.09027379391580255,0.0719815600583428,0.12136124468186395
test_FACILITY-ATTRACTION/macro_types,figer_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_WORK_OF_ART-PLAY/macro_types,figer_L2AWE_adapter_bert_ms,0.009009009227156639,0.07407407462596893,0.016064257671435673,0.015604061707292123,0.12830006077582679,0.027824110472804694
test_FACILITY-BRIDGE/macro_types,figer_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_ORGANIZATION-RELIGIOUS/macro_types,figer_L2AWE_adapter_bert_ms,0.3684210528930028,0.5,0.3950000007947286,0.22790142159573704,0.28867511738843404,0.23254032095580293
test_LOCATION-RIVER/macro_types,figer_L2AWE_adapter_bert_ms,0.05496542217830817,0.2888888915379842,0.08741987248261769,0.07468678369990701,0.2523959284917058,0.11327201053995335
test/macro_types,figer_L2AWE_adapter_bert_ms,0.3907739023367564,0.40370698769887287,0.3966601888338725,0.052213622848464626,0.02224710107076809,0.03690899002721651
test_SUBSTANCE-FOOD/macro_types,figer_L2AWE_adapter_bert_ms,0.5683328409989675,0.7509803771972656,0.636234829823176,0.21393688771904526,0.05433884562605817,0.1486116425015179
test_CONTACT_INFO-url/macro_types,figer_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_LAW/macro_types,figer_L2AWE_adapter_bert_ms,0.3745710700750351,0.9132420221964518,0.5082109173138937,0.21181806244360227,0.00790891203978704,0.20250736482069956
test_CONTACT_INFO/macro_types,figer_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_LOCATION-REGION/macro_types,figer_L2AWE_adapter_bert_ms,0.6596451997756958,0.4561403493086497,0.5378499428431193,0.024465967166386222,0.060306807617499895,0.04474618158367659
test_FACILITY-HIGHWAY_STREET/macro_types,figer_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_PERSON/macro_types,figer_L2AWE_adapter_bert_ms,0.3909836721916993,0.07678883181264003,0.12514076859224588,0.5224749159349914,0.13088912345759318,0.21258226135455086
test_GPE-CITY/macro_types,figer_L2AWE_adapter_bert_ms,0.9487999478975931,0.3034953127304713,0.4539690315723419,0.035450923322456925,0.1019210016180134,0.11499715104378654
test_PRODUCT/macro_types,figer_L2AWE_adapter_bert_ms,0.3293394645055135,0.4542314410209656,0.3757944405078888,0.03934190640642346,0.09009189895876236,0.020417758775967784
test/macro_example,figer_L2AWE_adapter_bert_ms,0.5771452188491821,0.42850974202156067,0.49147311846415204,0.07915201549099288,0.0841213921654483,0.0834323340667156
test_ORGANIZATION-MUSEUM/macro_types,figer_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_FACILITY-BUILDING/macro_types,figer_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_ORGANIZATION-HOTEL/macro_types,figer_L2AWE_adapter_bert_ms,0.1981638421614965,0.9333333174387614,0.3257092634836833,0.02779974864594168,0.057735040684065674,0.03509857177279595
test_WORK_OF_ART-BOOK/macro_types,figer_L2AWE_adapter_bert_ms,0.0026455027982592583,0.009803921605149904,0.004166666728754839,0.004582145258150673,0.01698089033354186,0.007216878472410191
test_FACILITY/macro_types,figer_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_FACILITY-AIRPORT/macro_types,figer_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_ORGANIZATION-HOSPITAL/macro_types,figer_L2AWE_adapter_bert_ms,0.08400537570317586,1.0,0.1536938026547432,0.03551669477948034,0.0,0.059374117337617216
test_PLANT/macro_types,figer_L2AWE_adapter_bert_ms,0.2713675300280253,0.5138888955116272,0.3391534487406413,0.03162104713908219,0.24414439615233444,0.03539693181585617
test_EVENT-WAR/macro_types,figer_L2AWE_adapter_bert_ms,0.34567901492118835,0.5454545617103577,0.40732264518737793,0.3340185093068885,0.4810457072571135,0.36277058892967906
test_ANIMAL/macro_types,figer_L2AWE_adapter_bert_ms,0.7914908528327942,0.6920289794603983,0.7334895531336466,0.0473566554860615,0.10444590998790793,0.04368738651364825
test_PRODUCT-VEHICLE/macro_types,figer_L2AWE_adapter_bert_ms,0.4835432569185893,0.5943396290143331,0.5270320475101471,0.07879474351283745,0.19356873610979958,0.11035880537863628
test_SUBSTANCE-CHEMICAL/macro_types,figer_L2AWE_adapter_bert_ms,0.6507936517397562,0.04375000003104409,0.07780561596155167,0.5641065291370352,0.07043392291011158,0.1241606557604745
test_EVENT-HURRICANE/macro_types,figer_L2AWE_adapter_bert_ms,0.719298243522644,0.75,0.6583850979804993,0.4861897039926067,0.0,0.3442585520160671
test_WORK_OF_ART-SONG/macro_types,figer_classifier_adapter_bert_ms,0.4251207709312439,0.3888888979951541,0.38420792917410534,0.15898048820976007,0.3469443382153876,0.26753223447841146
test_LOCATION-CONTINENT/macro_types,figer_classifier_adapter_bert_ms,0.5889053742090861,0.984375,0.7358248432477316,0.05799421979448699,0.0,0.045239060300874684
test/micro,figer_classifier_adapter_bert_ms,0.7064241369565328,0.586463471253713,0.6405614813168844,0.04760008738549559,0.07183200910543895,0.06215682167523916
test_SUBSTANCE-DRUG/macro_types,figer_classifier_adapter_bert_ms,0.8625340859095255,0.5517241458098093,0.6632653077443441,0.0937967155199675,0.13016956787228195,0.08744871923271165
test_LOCATION-LAKE_SEA_OCEAN/macro_types,figer_classifier_adapter_bert_ms,0.23943932354450226,0.3030303120613098,0.24875523149967194,0.12489820236848719,0.052486389672364055,0.06311375467824347
test_ORGANIZATION-EDUCATIONAL/macro_types,figer_classifier_adapter_bert_ms,0.3136280874411265,0.7696969509124756,0.44485682249069214,0.038238723802900026,0.06385244549548419,0.0451775390469324
test_SUBSTANCE/macro_types,figer_classifier_adapter_bert_ms,0.814750591913859,0.8418340881665548,0.8254961967468262,0.08444657862076317,0.05599092796182526,0.04823359191533143
test_ORGANIZATION/macro_types,figer_classifier_adapter_bert_ms,0.8412994543711344,0.8248546918233236,0.8325822552045187,0.04577609722874362,0.021454169315409197,0.026702816889699905
test_DISEASE/macro_types,figer_classifier_adapter_bert_ms,0.9064039389292399,0.6666666865348816,0.7668919364611307,0.04096675439547859,0.09686441519400112,0.07997840322044256
test_ORGANIZATION-GOVERNMENT/macro_types,figer_classifier_adapter_bert_ms,0.7402813037236532,0.3704652190208435,0.4892818331718445,0.14610798001651082,0.08280531746594016,0.08753646611016272
test_GPE/macro_types,figer_classifier_adapter_bert_ms,0.9710986614227295,0.49836162726084393,0.6548146406809489,0.034077025113376375,0.08341725576421172,0.06675752894333627
test_PRODUCT-WEAPON/macro_types,figer_classifier_adapter_bert_ms,0.008130080997943878,0.11111111442248027,0.015151514361302057,0.014081713358089078,0.19245009546533487,0.02624319268538467
test_ORGANIZATION-CORPORATION/macro_types,figer_classifier_adapter_bert_ms,0.8663039406140646,0.3149557908376058,0.4533506731192271,0.0506908677655001,0.14067961821376318,0.1536344474975913
test_GPE-COUNTRY/macro_types,figer_classifier_adapter_bert_ms,0.963081439336141,0.8268770774205526,0.8885248303413391,0.006399418127662062,0.07061289879924061,0.03925424323228963
test_ORGANIZATION-POLITICAL/macro_types,figer_classifier_adapter_bert_ms,0.7369397381941477,0.6529680291811625,0.6737742523352305,0.3426267165226187,0.10462501346120519,0.22133855619283704
test_LANGUAGE/macro_types,figer_classifier_adapter_bert_ms,0.15917237102985382,0.7948718070983887,0.25188349684079486,0.1018851605496663,0.11750193389264214,0.12859234461336605
test_GPE-STATE_PROVINCE/macro_types,figer_classifier_adapter_bert_ms,0.8031594157218933,0.8594871759414673,0.8140333890914917,0.1809501229880656,0.10019313184676548,0.057129946812005866
test_GAME/macro_types,figer_classifier_adapter_bert_ms,0.3512820551792781,0.09289617091417313,0.14393010487159094,0.17814516371788636,0.07747238508860328,0.10891975247674196
test_EVENT/macro_types,figer_classifier_adapter_bert_ms,0.44565945863723755,0.9375,0.6019992232322693,0.06333198824550654,0.012499988079071045,0.05784041431537414
test_LOCATION/macro_types,figer_classifier_adapter_bert_ms,0.22279802958170572,0.8934426108996073,0.35601693391799927,0.031004669778159376,0.0178643528221998,0.04001064666186835
test_WORK_OF_ART/macro_types,figer_classifier_adapter_bert_ms,0.24960104624430338,0.7115716735521952,0.356075386206309,0.13576836325707237,0.04188035070877303,0.13866191498270894
test_FACILITY-ATTRACTION/macro_types,figer_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_WORK_OF_ART-PLAY/macro_types,figer_classifier_adapter_bert_ms,0.04215721786022186,0.48148149251937866,0.07624171301722527,0.030699156651422848,0.06415004329269752,0.052125640455432776
test_FACILITY-BRIDGE/macro_types,figer_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_ORGANIZATION-RELIGIOUS/macro_types,figer_classifier_adapter_bert_ms,0.6888888974984487,0.3333333432674408,0.4360269506772359,0.30061664658987636,0.0,0.06857040659622045
test_LOCATION-RIVER/macro_types,figer_classifier_adapter_bert_ms,0.10820895433425903,0.26666667064030963,0.14917753140131632,0.12833868334857965,0.24037008723511322,0.16448939582475303
test/macro_types,figer_classifier_adapter_bert_ms,0.4272874395052592,0.49249547719955444,0.45752038558324176,0.02118852682269667,0.012068481985348664,0.017049105199440306
test_SUBSTANCE-FOOD/macro_types,figer_classifier_adapter_bert_ms,0.661982258160909,0.7745098074277242,0.7114099860191345,0.13422053416636662,0.054656327043829826,0.10133995102712026
test_CONTACT_INFO-url/macro_types,figer_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_LAW/macro_types,figer_classifier_adapter_bert_ms,0.5143962800502777,0.9269406596819559,0.6516230503718058,0.16769070393900962,0.007908912039786904,0.13568396357670695
test_CONTACT_INFO/macro_types,figer_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_LOCATION-REGION/macro_types,figer_classifier_adapter_bert_ms,0.709369440873464,0.37593985597292584,0.48974976936976117,0.11613880181440536,0.10418350554036161,0.11643392440228703
test_FACILITY-HIGHWAY_STREET/macro_types,figer_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_PERSON/macro_types,figer_classifier_adapter_bert_ms,0.8450871308644613,0.4721349577109019,0.5998899042606354,0.07050843822114582,0.15859651836834154,0.14427759783766622
test_GPE-CITY/macro_types,figer_classifier_adapter_bert_ms,0.9144033988316854,0.6308610439300537,0.7452543576558431,0.02943549229438537,0.0763893318067417,0.06000593470434932
test_PRODUCT/macro_types,figer_classifier_adapter_bert_ms,0.5598857402801514,0.6735751231511434,0.6035547057787577,0.13143109787555032,0.03108808398247243,0.06546396204227484
test/macro_example,figer_classifier_adapter_bert_ms,0.7014063000679016,0.5801144043604533,0.6346423625946045,0.05570735458602436,0.07901499294329944,0.06946702955725194
test_ORGANIZATION-MUSEUM/macro_types,figer_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_FACILITY-BUILDING/macro_types,figer_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_ORGANIZATION-HOTEL/macro_types,figer_classifier_adapter_bert_ms,0.21843798955281576,0.800000011920929,0.3431047995885213,0.009225438272583207,0.0,0.011350786053921019
test_WORK_OF_ART-BOOK/macro_types,figer_classifier_adapter_bert_ms,0.1608374466498693,0.813725471496582,0.2680949072043101,0.008289874001210298,0.08985442003554996,0.01014131514073734
test_FACILITY/macro_types,figer_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_FACILITY-AIRPORT/macro_types,figer_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
test_ORGANIZATION-HOSPITAL/macro_types,figer_classifier_adapter_bert_ms,0.09577922274669011,1.0,0.1740740785996119,0.027115733856213686,0.0,0.04490501826042307
test_PLANT/macro_types,figer_classifier_adapter_bert_ms,0.2099699725707372,0.4027777711550395,0.2667108376820882,0.029576638854898196,0.16839381786207303,0.039012370578030746
test_EVENT-WAR/macro_types,figer_classifier_adapter_bert_ms,0.5723103980223337,0.939393957455953,0.691170851389567,0.22865366742771376,0.052486372465985205,0.15620056347154146
test_ANIMAL/macro_types,figer_classifier_adapter_bert_ms,0.7607367436091105,0.7246376872062683,0.7420169711112976,0.07462388201264647,0.07237311446750287,0.07155675430856694
test_PRODUCT-VEHICLE/macro_types,figer_classifier_adapter_bert_ms,0.5898351669311523,0.3836478094259898,0.4568029046058655,0.1462707659815835,0.027233499367877705,0.033207620909839884
test_SUBSTANCE-CHEMICAL/macro_types,figer_classifier_adapter_bert_ms,0.11111111442248027,0.002083333364377419,0.00408997976531585,0.19245009546533487,0.003608439236205095,0.007084052755455686
test_EVENT-HURRICANE/macro_types,figer_classifier_adapter_bert_ms,0.8095238109429678,0.75,0.7532467444737753,0.32991443707887486,0.0,0.1799533606000751
test_WORK_OF_ART-SONG/macro_types,figer_kenn_cross_adapter_bert_ms,0.4722222288449605,0.4444444576899211,0.43827160199483234,0.16896561822021844,0.2886751345948129,0.20314173085949863
test_LOCATION-CONTINENT/macro_types,figer_kenn_cross_adapter_bert_ms,0.5325280030568441,0.984375,0.6889260013898214,0.07761129310396599,0.0,0.06536525535776393
test/micro,figer_kenn_cross_adapter_bert_ms,0.7106492320696512,0.6493416229883829,0.678411861260732,0.034708342630680324,0.05928784399686222,0.048069278892384146
test_SUBSTANCE-DRUG/macro_types,figer_kenn_cross_adapter_bert_ms,0.8815217216809591,0.5402298967043558,0.6565950314203898,0.11297553580129434,0.14663622025372655,0.10277795689872016
test_LOCATION-LAKE_SEA_OCEAN/macro_types,figer_kenn_cross_adapter_bert_ms,0.18607559551795325,0.3636363744735718,0.24025473992029825,0.07525063175169341,0.0,0.06509917479623586
test_ORGANIZATION-EDUCATIONAL/macro_types,figer_kenn_cross_adapter_bert_ms,0.3117328683535258,0.7939393917719523,0.4472593863805135,0.026617829162153404,0.03784846048341214,0.030249567761260084
test_SUBSTANCE/macro_types,figer_kenn_cross_adapter_bert_ms,0.8287191987037659,0.8397733171780905,0.8324698408444723,0.06141442632247947,0.055820037513861165,0.037615209552016755
test_ORGANIZATION/macro_types,figer_kenn_cross_adapter_bert_ms,0.8548264106114706,0.8387560645739237,0.8464877804120382,0.034671395662231645,0.022287233858109046,0.02322224164121564
test_DISEASE/macro_types,figer_kenn_cross_adapter_bert_ms,0.9161064426104227,0.6592592795689901,0.7650193969408671,0.024211070263276527,0.08981003652084614,0.06954265760645055
test_ORGANIZATION-GOVERNMENT/macro_types,figer_kenn_cross_adapter_bert_ms,0.6454071998596191,0.403329074382782,0.4902978738149007,0.15193695302846547,0.06163281260803256,0.07144065404247618
test_GPE/macro_types,figer_kenn_cross_adapter_bert_ms,0.9753992954889933,0.4858504633108775,0.6447640856107076,0.02595791800409335,0.08604922312708914,0.07156743634897957
test_PRODUCT-WEAPON/macro_types,figer_kenn_cross_adapter_bert_ms,0.020892687762777012,0.22222222884496054,0.038095237066348396,0.01896959593841055,0.19245009546533487,0.03433858204571332
test_ORGANIZATION-CORPORATION/macro_types,figer_kenn_cross_adapter_bert_ms,0.8883051673571268,0.4454440673192342,0.5883197585741679,0.028306837755062788,0.12367639536071791,0.11224760852552657
test_GPE-COUNTRY/macro_types,figer_kenn_cross_adapter_bert_ms,0.9630425175031027,0.9210903843243917,0.9415285587310791,0.005806628276303934,0.017395039422974854,0.0087402684696563
test_ORGANIZATION-POLITICAL/macro_types,figer_kenn_cross_adapter_bert_ms,0.7563170790672301,0.6757990717887878,0.6968067487080892,0.31041898179273913,0.08026665678175227,0.18986892099209735
test_LANGUAGE/macro_types,figer_kenn_cross_adapter_bert_ms,0.13718384752670923,0.7948718070983887,0.22472734500964484,0.0814544822031189,0.11750193389264214,0.11088496220167036
test_GPE-STATE_PROVINCE/macro_types,figer_kenn_cross_adapter_bert_ms,0.7304964462916056,0.8923076788584391,0.7872975667317709,0.19341034799166823,0.0806482496571789,0.07327874033922337
test_GAME/macro_types,figer_kenn_cross_adapter_bert_ms,0.30519481003284454,0.08196721225976944,0.12710396697123846,0.14241371317642562,0.05910740085480062,0.08293179038259822
test_EVENT/macro_types,figer_kenn_cross_adapter_bert_ms,0.46771297852198285,0.9416666626930237,0.6244038542111715,0.03201876685676675,0.014433742964637562,0.026810217968146526
test_LOCATION/macro_types,figer_kenn_cross_adapter_bert_ms,0.17663119236628214,0.9071038365364075,0.2955001890659332,0.017129989760834373,0.026348762793346053,0.024710105970823983
