type,projector,precision/mean,recall/mean,f1/mean,precision/std,recall/std,f1/std
/organization/sports_league,bbn_L2AWE_adapter_bert_ms,1.0,0.5,0.5892255951960882,0.0,0.45069390943299864,0.39073199867257347
/people/ethnicity,bbn_L2AWE_adapter_bert_ms,0.5423280596733093,0.8666666746139526,0.6654456853866577,0.03750648780541717,0.1154700469553736,0.04946185077718955
/living_thing/animal,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/government_agency,bbn_L2AWE_adapter_bert_ms,0.1515151560306549,0.20833333333333334,0.17543858289718628,0.26243194836182027,0.3608439182435161,0.3038685391858109
/event,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/product,bbn_L2AWE_adapter_bert_ms,0.14862915376822153,0.6666666666666666,0.24190625548362732,0.01595479402080292,0.14433756729740643,0.027031732099773515
/transportation,bbn_L2AWE_adapter_bert_ms,0.5888889034589132,0.5833333333333334,0.579365074634552,0.08388706007038475,0.14433756729740646,0.08361631161416669
/building,bbn_L2AWE_adapter_bert_ms,0.30283400416374207,1.0,0.46459048986434937,0.022154151053324984,0.0,0.025980407744137894
/living_thing,bbn_L2AWE_adapter_bert_ms,0.3333333333333333,0.11111111442248027,0.16666666666666666,0.5773502691896258,0.19245009546533487,0.2886751345948129
/person/athlete,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/person/soldier,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/people,bbn_L2AWE_adapter_bert_ms,0.5833333333333334,1.0,0.7350427508354187,0.07216878364870323,0.0,0.05921540869506339
/written_work,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/art,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/location/country,bbn_L2AWE_adapter_bert_ms,0.3333333333333333,0.08333333333333333,0.13333333532015482,0.5773502691896258,0.14433756729740646,0.2309401111171261
/building/sports_facility,bbn_L2AWE_adapter_bert_ms,0.6666666666666666,0.3333333432674408,0.4404761989911397,0.5773502691896258,0.30550505738616923,0.39177340121935533
/location,bbn_L2AWE_adapter_bert_ms,0.6556507547696432,0.47058825691541034,0.544281522432963,0.02660127907512077,0.10375496408713351,0.07940672710335007
/medicine,bbn_L2AWE_adapter_bert_ms,0.8333333333333334,1.0,0.9047619104385376,0.14433756729740646,0.0,0.08247860496812401
/organization/sports_team,bbn_L2AWE_adapter_bert_ms,1.0,0.06451612710952759,0.12006090084711711,0.0,0.032258063554763794,0.056994009630499456
/organization/educational_institution,bbn_L2AWE_adapter_bert_ms,0.08333333333333333,0.014492753893136978,0.02469135820865631,0.14433756729740646,0.025102186084504895,0.04276668692527559
/location/province,bbn_L2AWE_adapter_bert_ms,0.6111111044883728,0.3333333432674408,0.4045584003130595,0.535758371490244,0.35951593366586954,0.3861633732202352
/location/city,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/military,bbn_L2AWE_adapter_bert_ms,0.9166666666666666,0.777777781089147,0.7857142885526022,0.14433756729740646,0.3849001737242909,0.2575393779996674
/time,bbn_L2AWE_adapter_bert_ms,1.0,0.7179487347602844,0.833678404490153,0.0,0.08882311304259509,0.062157733891686114
/organization,bbn_L2AWE_adapter_bert_ms,0.8959413170814514,0.47764227787653607,0.621700127919515,0.012339276668233269,0.06519926030271245,0.05790810629020046
/person/artist,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/transportation/road,bbn_L2AWE_adapter_bert_ms,0.6388888955116272,0.5833333333333334,0.6071428457895914,0.12729377147212936,0.14433756729740646,0.1287696931326736
/organization/company,bbn_L2AWE_adapter_bert_ms,0.3333333333333333,0.011904762436946234,0.022988508145014446,0.5773502691896258,0.02061965339282836,0.03981726409737598
/person,bbn_L2AWE_adapter_bert_ms,0.9136932889620463,0.7923497160275778,0.8484302163124084,0.010946098165855992,0.026028089290951094,0.010961753349004295
/news_agency,bbn_L2AWE_adapter_bert_ms,0.7777777910232544,1.0,0.8666666746139526,0.19245007825895602,0.0,0.1154700469553736
/education,bbn_L2AWE_adapter_bert_ms,0.3371696521838506,1.0,0.4927850067615509,0.14614043002562144,0.0,0.15826542787618847
/education/department,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/person/politician,bbn_L2AWE_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/organization/sports_league,bbn_classifier_adapter_bert_ms,1.0,0.25,0.4000000059604645,0.0,0.0,0.0
/people/ethnicity,bbn_classifier_adapter_bert_ms,0.3947090059518814,0.6000000089406967,0.47142858306566876,0.1801802997466428,0.3999999985098841,0.25833058889698396
/living_thing/animal,bbn_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/government_agency,bbn_classifier_adapter_bert_ms,0.16666666666666666,0.041666666666666664,0.06666666766007741,0.2886751345948129,0.07216878364870323,0.11547005555856305
/event,bbn_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/product,bbn_classifier_adapter_bert_ms,0.333766241868337,0.75,0.45800866683324176,0.08322841245481168,0.0,0.07706595998363837
/transportation,bbn_classifier_adapter_bert_ms,0.5333333412806193,0.5833333333333334,0.5555555621782938,0.057735040684065646,0.14433756729740646,0.09622505633585686
/building,bbn_classifier_adapter_bert_ms,0.24141612152258554,0.9607843160629272,0.38545745611190796,0.03801340005722197,0.06792355703257272,0.05331502335295127
/living_thing,bbn_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/person/athlete,bbn_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/person/soldier,bbn_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/people,bbn_classifier_adapter_bert_ms,0.5654761989911398,0.9333333373069763,0.7008547186851501,0.0627122259316681,0.1154700469553736,0.05921540869506339
/written_work,bbn_classifier_adapter_bert_ms,0.8333333333333334,0.1428571492433548,0.24074074625968933,0.28867513459481287,0.0,0.01603749791839024
/art,bbn_classifier_adapter_bert_ms,0.0,0.0,0.0,0.0,0.0,0.0
/location/country,bbn_classifier_adapter_bert_ms,1.0,0.1666666716337204,0.2692307730515798,0.0,0.14433757159900115,0.19985201294902835
