metric,projector,instance,precision,recall,f1
test_organization-sports_league/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_organization-military/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_location-transit-railway/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_other-art-music/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other-art-stage/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_other-language/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other/macro_types,bbn_classifier_adapter_bert_ms,0,0.87874835729599,0.8000678420066833,0.8375643491744995
test_location-structure-airport/macro_types,bbn_classifier_adapter_bert_ms,0,1.0,1,1.0
test_other-art-broadcast/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_location-transit/macro_types,bbn_classifier_adapter_bert_ms,0,0.75,0.375,0.5
test_other-heritage/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_organization-music/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_organization-company-broadcast/macro_types,bbn_classifier_adapter_bert_ms,0,0.8181818127632141,0.529411792755127,0.6428571939468384
test_other-health-malady/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_person-political_figure/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_other-internet/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_person-doctor/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other-health/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_other-event-natural_disaster/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_location-structure/macro_types,bbn_classifier_adapter_bert_ms,0,0.15469613671302795,0.19310344755649567,0.17177914083003998
test_location-transit-road/macro_types,bbn_classifier_adapter_bert_ms,0,1.0,0.4285714328289032,0.5999999642372131
test_organization-government/macro_types,bbn_classifier_adapter_bert_ms,0,0.2777777910232544,0.02057613246142864,0.038314178586006165
test_other-religion/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_person-athlete/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_location-structure-sports_facility/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_organization-stock_exchange/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_other-language-programming_language/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_location-geography-island/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other-event-protest/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_other-event-sports_event/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other-event-election/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other-health-treatment/macro_types,bbn_classifier_adapter_bert_ms,0,0.1875,0.3461538553237915,0.2432432472705841
test_location-country/macro_types,bbn_classifier_adapter_bert_ms,0,0.7727272510528564,0.41129031777381897,0.5368421077728271
test_location-geography/macro_types,bbn_classifier_adapter_bert_ms,0,0.3199999928474426,0.25806450843811035,0.2857142686843872
test_location/macro_types,bbn_classifier_adapter_bert_ms,0,0.40827739238739014,0.7156862616539001,0.5199429988861084
test_organization-company-news/macro_types,bbn_classifier_adapter_bert_ms,0,0.91304349899292,0.32307693362236023,0.4772727489471435
test_location-structure-hospital/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_organization-sports_team/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_location-structure-restaurant/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test/micro,bbn_classifier_adapter_bert_ms,0,0.6708329319953918,0.549018144607544,0.6038433313369751
test_other-product-car/macro_types,bbn_classifier_adapter_bert_ms,0,0.75,0.375,0.5
test_location-city/macro_types,bbn_classifier_adapter_bert_ms,0,0.8533333539962769,0.5161290168762207,0.643216073513031
test_other-art-film/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_person-military/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other-product-computer/macro_types,bbn_classifier_adapter_bert_ms,0,0.6666666865348816,0.6666666865348816,0.6666666865348816
test_person-artist-music/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other-body_part/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_other-award/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_person-title/macro_types,bbn_classifier_adapter_bert_ms,0,0.5714285969734192,0.6399999856948853,0.6037735342979431
test_other-art-writing/macro_types,bbn_classifier_adapter_bert_ms,0,0.1296296268701553,0.07954545319080353,0.09859154373407364
test_person-artist-actor/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_location-geography-body_of_water/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_location-park/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_location-structure-government/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other-living_thing-animal/macro_types,bbn_classifier_adapter_bert_ms,0,0.3333333432674408,0.125,0.1818181872367859
test_other-product/macro_types,bbn_classifier_adapter_bert_ms,0,0.5478261113166809,0.24705882370471952,0.3405405580997467
test_organization/macro_types,bbn_classifier_adapter_bert_ms,0,0.6401468515396118,0.3714488744735718,0.4701123535633087
test_other-scientific/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other-event/macro_types,bbn_classifier_adapter_bert_ms,0,0.1001964658498764,0.4678899049758911,0.1650485396385193
test_other-product-software/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_person-artist/macro_types,bbn_classifier_adapter_bert_ms,0,0.25,0.01351351384073496,0.02564102783799171
test_other-event-accident/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other-product-mobile_phone/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_person-coach/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_location-celestial/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_organization-company/macro_types,bbn_classifier_adapter_bert_ms,0,0.859375,0.05360623821616173,0.10091743618249892
test_organization-education/macro_types,bbn_classifier_adapter_bert_ms,0,0.1599999964237213,0.4000000059604645,0.22857144474983215
test_person/macro_types,bbn_classifier_adapter_bert_ms,0,0.696319043636322,0.6026548743247986,0.6461100578308105
test_other-legal/macro_types,bbn_classifier_adapter_bert_ms,0,0.625,0.1672862470149994,0.2639296054840088
test_person-artist-author/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test_other-art/macro_types,bbn_classifier_adapter_bert_ms,0,0.2373540848493576,0.46212121844291687,0.31362468004226685
test_other-event-violent_conflict/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0.0,0.0
test/macro_types,bbn_classifier_adapter_bert_ms,0,0.2115865647792816,0.1419089436531067,0.16988065838813782
test_other-food/macro_types,bbn_classifier_adapter_bert_ms,0,0.2083333283662796,0.2439024448394775,0.2247191071510315
test_other-currency/macro_types,bbn_classifier_adapter_bert_ms,0,0.8695651888847351,0.11764705926179886,0.20725387334823608
test_organization-transit/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other-product-weapon/macro_types,bbn_classifier_adapter_bert_ms,0,0.7142857313156128,0.3571428656578064,0.4761904776096344
test_other-sports_and_leisure/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_location-structure-theater/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_location-structure-hotel/macro_types,bbn_classifier_adapter_bert_ms,0,0.7142857313156128,1.0,0.8333333730697632
test_person-religious_leader/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_organization-political_party/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_other-living_thing/macro_types,bbn_classifier_adapter_bert_ms,0,1.0,0.03846153989434242,0.07407407462596893
test/macro_example,bbn_classifier_adapter_bert_ms,0,0.6950798034667969,0.6280542016029358,0.659869372844696
test_location-transit-bridge/macro_types,bbn_classifier_adapter_bert_ms,0,0.0,0,0.0
test_location-geography-mountain/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-supernatural/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_person-artist-director/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-event-holiday/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_person-legal/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.30000001192092896,0.030927835032343864,0.05607476457953453
test_organization-sports_league/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_organization-military/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.6666666865348816,0.4444444477558136,0.5333333015441895
test_location-transit-railway/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_other-art-music/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-art-stage/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.3333333432674408,0.5,0.4000000059604645
test_other-language/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.9089848399162292,0.7926064133644104,0.846815824508667
test_location-structure-airport/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0714285746216774,1,0.13333334028720856
test_other-art-broadcast/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_location-transit/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.6666666865348816,0.125,0.21052631735801697
test_other-heritage/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_organization-music/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_organization-company-broadcast/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.5882353186607361,0.5882353186607361,0.5882353186607361
test_other-health-malady/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_person-political_figure/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.5,0.005291005130857229,0.010471204295754433
test_other-internet/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_person-doctor/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-health/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.15000000596046448,0.2307692319154739,0.1818181872367859
test_other-event-natural_disaster/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_location-structure/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.3164556920528412,0.17241379618644714,0.2232142984867096
test_location-transit-road/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,1.0,0.1428571492433548,0.25
test_organization-government/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.5,0.016460904851555824,0.03187251091003418
test_other-religion/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_person-athlete/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_location-structure-sports_facility/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_organization-stock_exchange/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.3181818127632141,0.6363636255264282,0.42424240708351135
test_other-language-programming_language/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_location-geography-island/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-event-protest/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_other-event-sports_event/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-event-election/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-health-treatment/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.2800000011920929,0.26923078298568726,0.2745097875595093
test_location-country/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.7519084215164185,0.7943548560142517,0.7725490927696228
test_location-geography/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.3870967626571655,0.3870967626571655,0.3870967626571655
test_location/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.5739604830741882,0.8254901766777039,0.6771210432052612
test_organization-company-news/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_location-structure-hospital/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_organization-sports_team/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,1.0,1.0,1.0
test_location-structure-restaurant/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test/micro,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.6619181036949158,0.5828417539596558,0.6198682188987732
test_other-product-car/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.5625,0.375,0.44999998807907104
test_location-city/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.8149999976158142,0.6572580933570862,0.7276785969734192
test_other-art-film/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_person-military/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-product-computer/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_person-artist-music/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-body_part/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_other-award/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_person-title/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.2181818187236786,0.7200000286102295,0.3348837196826935
test_other-art-writing/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.1428571492433548,0.07954545319080353,0.1021897792816162
test_person-artist-actor/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_location-geography-body_of_water/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_location-park/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_location-structure-government/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-living_thing-animal/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.800000011920929,0.5,0.6153846383094788
test_other-product/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.3913043439388275,0.2117647081613541,0.2748091518878937
test_organization/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.7062634825706482,0.4644886255264282,0.5604113340377808
test_other-scientific/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-event/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.09626719355583192,0.4495412707328797,0.15857605636119845
test_other-product-software/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_person-artist/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.054054055362939835,0.027027027681469917,0.03603603690862656
test_other-event-accident/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-product-mobile_phone/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_person-coach/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_location-celestial/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_organization-company/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.695652186870575,0.03118908405303955,0.05970149114727974
test_organization-education/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.1666666716337204,0.30000001192092896,0.2142857164144516
test_person/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.5203620195388794,0.7123894095420837,0.6014195680618286
test_other-legal/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.2802768051624298,0.3011152446269989,0.29032257199287415
test_person-artist-author/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test_other-art/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.23104692995548248,0.4848484992980957,0.3129584491252899
test_other-event-violent_conflict/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0.0,0.0
test/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.21120502054691315,0.18502777814865112,0.19725169241428375
test_other-food/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.17910447716712952,0.2926829159259796,0.2222222238779068
test_other-currency/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.5714285969734192,0.0235294122248888,0.0451977401971817
test_organization-transit/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_other-product-weapon/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.6666666865348816,0.4285714328289032,0.5217391848564148
test_other-sports_and_leisure/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_location-structure-theater/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_location-structure-hotel/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.7142857313156128,1.0,0.8333333730697632
test_person-religious_leader/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_organization-political_party/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.25,1,0.4000000059604645
test_other-living_thing/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,1.0,0.07692307978868484,0.1428571343421936
test/macro_example,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.6970043778419495,0.654375433921814,0.6750175356864929
test_location-transit-bridge/macro_types,bbn_kenn_cross_vertical_hybrid_adapter_bert_ms,0,0.0,0,0.0
test_location-geography-mountain/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_other-supernatural/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_person-artist-director/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_other-event-holiday/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0.0,0.0
test_person-legal/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.27272728085517883,0.030927835032343864,0.0555555559694767
test_organization-sports_league/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_organization-military/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.5,0.4444444477558136,0.4705882668495178
test_location-transit-railway/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0.0,0.0
test_other-art-music/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_other-art-stage/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.25,0.5,0.3333333432674408
test_other-language/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_other/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.9131421446800232,0.7505511045455933,0.8239017128944397
test_location-structure-airport/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.02777777798473835,1,0.054054055362939835
test_other-art-broadcast/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0.0,0.0
test_location-transit/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.6666666865348816,0.125,0.21052631735801697
test_other-heritage/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.07692307978868484,0.10000000149011612,0.08695652335882187
test_organization-music/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_organization-company-broadcast/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.4761904776096344,0.5882353186607361,0.5263158082962036
test_other-health-malady/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_person-political_figure/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,1.0,0.010582010261714458,0.020942408591508865
test_other-internet/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_person-doctor/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_other-health/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.1428571492433548,0.2307692319154739,0.1764705926179886
test_other-event-natural_disaster/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_location-structure/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.2946428656578064,0.2275862097740173,0.2568093538284302
test_location-transit-road/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,1.0,0.1428571492433548,0.25
test_organization-government/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.5555555820465088,0.02057613246142864,0.0396825447678566
test_other-religion/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_person-athlete/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_location-structure-sports_facility/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0.0,0.0
test_organization-stock_exchange/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.25925925374031067,0.6363636255264282,0.3684210479259491
test_other-language-programming_language/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_location-geography-island/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_other-event-protest/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0.0,0.0
test_other-event-sports_event/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_other-event-election/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_other-health-treatment/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.28125,0.3461538553237915,0.3103448152542114
test_location-country/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.7432950139045715,0.7822580933570862,0.7622790336608887
test_location-geography/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.3442623019218445,0.33870968222618103,0.34146344661712646
test_location/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.5694150924682617,0.7921568751335144,0.662566602230072
test_organization-company-news/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0.0,0.0
test_location-structure-hospital/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_organization-sports_team/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,1.0,0.5,0.6666666865348816
test_location-structure-restaurant/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test/micro,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.6436437964439392,0.5629059672355652,0.6005735397338867
test_other-product-car/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.5384615659713745,0.2916666567325592,0.37837839126586914
test_location-city/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.8092783689498901,0.6330645084381104,0.7104072570800781
test_other-art-film/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0.0,0.0
test_person-military/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_other-product-computer/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0.0,0.0
test_person-artist-music/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_other-body_part/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0.0,0.0
test_other-award/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_person-title/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.06185567006468773,0.119999997317791,0.08163265138864517
test_other-art-writing/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.14754098653793335,0.10227272659540176,0.12080536782741548
test_person-artist-actor/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_location-geography-body_of_water/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0.0,0.0
test_location-park/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_location-structure-government/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_other-living_thing-animal/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.6666666865348816,0.5,0.5714285373687744
test_other-product/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.42241379618644714,0.1921568661928177,0.2641509473323822
test_organization/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.7016806602478027,0.4744318127632141,0.5661017298698425
test_other-scientific/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
test_other-event/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.09532062709331512,0.5045871734619141,0.16034986078739166
test_other-product-software/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0.0,0.0
test_person-artist/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.05714285746216774,0.027027027681469917,0.03669724985957146
test_other-event-accident/macro_types,bbn_kenn_cross_vertical_top_down_adapter_bert_ms,0,0.0,0,0.0
