,Type,precision,recall,f1-score,sourcedataset
19,/person/soldier,0.0,0.0,-1.0,figer
20,/disease,0.0,0.0,-1.0,figer
21,/event,0.6363636255264282,0.875,0.7368420958518982,figer
22,/person/doctor,0.0,0.0,-1.0,figer
23,/person/author,0.0,0.0,-1.0,figer
24,/living_thing,0.6666666865348816,0.6666666865348816,0.6666666865348816,figer
25,/geography/island,0.0,0.0,-1.0,figer
26,/product/mobile_phone,0.0,0.0,-1.0,figer
27,/award,0.0,0.0,-1.0,figer
28,/language,0.0,0.0,-1.0,figer
29,/title,0.2857142984867096,1.0,0.444444477558136,figer
30,/person/religious_leader,0.0,0.0,-1.0,figer
31,/person/coach,1.0,1.0,1.0,figer
32,/event/protest,0.0,0.0,-1.0,figer
33,/event/military_conflict,0.0,0.0,-1.0,figer
34,/person,0.907894730567932,0.8483606576919556,0.8771186470985413,figer
35,/organization/company,0.75,0.75,0.75,figer
36,/park,0.0,0.0,-1.0,figer
37,/building/airport,0.0,0.0,-1.0,figer
38,/law,0.6666666865348816,1.0,0.800000011920929,figer
39,/building/restaurant,0.0,0.0,-1.0,figer
40,/organization/sports_team,0.8965517282485962,0.8387096524238586,0.8666666150093079,figer
41,/location/bridge,0.0,0.0,-1.0,figer
42,/product,1.0,0.25,0.4000000059604645,figer
43,/art,1.0,0.0714285746216774,0.1333333402872085,figer
44,/person/musician,0.0,0.0,-1.0,figer
45,/play,0.0,0.0,-1.0,figer
46,/person/actor,0.0,0.0,-1.0,figer
47,/building,0.7647058963775635,0.7647058963775635,0.7647058963775635,figer
48,/building/hotel,0.0,0.0,-1.0,figer
49,/geography,0.0,0.0,-1.0,figer
50,/event/sports_event,0.0,0.0,-1.0,figer
51,/broadcast,0.0,0.0,-1.0,figer
52,/religion,0.0,0.0,-1.0,figer
53,/person/artist,0.1111111119389534,0.5,0.1818181872367859,figer
54,/music,0.0,0.0,-1.0,figer
55,/building/theater,0.0,0.0,-1.0,figer
56,/body_part,0.0,0.0,-1.0,figer
57,/transportation/road,0.5,0.75,0.6000000238418579,figer
