,Type,precision,recall,f1-score,sourcedataset
0,/ORGANIZATION/HOTEL,0.0,0.0,-1.0,ontonotes_shimaoka
1,/SUBSTANCE/FOOD,0.8520709872245789,0.8470588326454163,0.8495575189590454,ontonotes_shimaoka
2,/GPE/STATE_PROVINCE,0.0,0.0,-1.0,ontonotes_shimaoka
3,/LAW,1.0,0.0410958901047706,0.0789473727345466,ontonotes_shimaoka
4,/WORK_OF_ART/PLAY,0.1111111119389534,0.2222222238779068,0.1481481492519378,ontonotes_shimaoka
5,/PRODUCT/VEHICLE,1.0,0.0283018872141838,0.0550458766520023,ontonotes_shimaoka
6,/ORGANIZATION/EDUCATIONAL,0.4767441749572754,0.7454545497894287,0.5815602540969849,ontonotes_shimaoka
7,/FACILITY/AIRPORT,0.0,0.0,-1.0,ontonotes_shimaoka
8,/FACILITY/BRIDGE,0.0,0.0,-1.0,ontonotes_shimaoka
9,/ORGANIZATION/POLITICAL,0.9298245906829834,0.7260273694992065,0.8153846263885498,ontonotes_shimaoka
10,/ANIMAL,0.1275964379310608,0.93478262424469,0.2245430797338485,ontonotes_shimaoka
11,/PRODUCT/WEAPON,0.0,0.0,-1.0,ontonotes_shimaoka
12,/WORK_OF_ART/SONG,0.25,0.0555555559694767,0.0909090936183929,ontonotes_shimaoka
13,/EVENT/WAR,0.5882353186607361,0.9090909361839294,0.7142857313156128,ontonotes_shimaoka
14,/FACILITY,0.0,0.0,-1.0,ontonotes_shimaoka
15,/ORGANIZATION/RELIGIOUS,0.5,0.1666666716337204,0.25,ontonotes_shimaoka
16,/ORGANIZATION/HOSPITAL,0.0,0.0,-1.0,ontonotes_shimaoka
17,/GPE/COUNTRY,0.9579124450683594,0.81635582447052,0.8814871907234192,ontonotes_shimaoka
18,/GPE/CITY,0.8562144637107849,0.8985507488250732,0.8768718242645264,ontonotes_shimaoka
19,/SUBSTANCE/DRUG,0.1513353139162063,0.8793103694915771,0.2582278251647949,ontonotes_shimaoka
20,/PERSON,0.7510442733764648,0.9413612484931946,0.8355018496513367,ontonotes_shimaoka
21,/ORGANIZATION,0.958492875099182,0.8551141619682312,0.903857171535492,ontonotes_shimaoka
22,/LANGUAGE,1.0,0.3846153914928436,0.555555522441864,ontonotes_shimaoka
23,/ORGANIZATION/CORPORATION,0.9102076888084412,0.7178777456283569,0.8026825189590454,ontonotes_shimaoka
24,/PRODUCT,0.6341463327407837,0.2694300413131714,0.3781818151473999,ontonotes_shimaoka
25,/EVENT,0.5447761416435242,0.912500023841858,0.6822430491447449,ontonotes_shimaoka
26,/WORK_OF_ART/BOOK,0.0,0.0,-1.0,ontonotes_shimaoka
27,/ORGANIZATION/GOVERNMENT,0.817931056022644,0.7592829465866089,0.7875165939331055,ontonotes_shimaoka
28,/FACILITY/BUILDING,0.0,0.0,-1.0,ontonotes_shimaoka
29,/LOCATION/LAKE_SEA_OCEAN,0.0,0.0,-1.0,ontonotes_shimaoka
30,/LOCATION,0.0703171789646148,0.9631147384643556,0.1310652643442154,ontonotes_shimaoka
31,/DISEASE,0.8999999761581421,1.0,0.9473683834075928,ontonotes_shimaoka
32,/WORK_OF_ART,0.4578754603862762,0.6476684212684631,0.5364806652069092,ontonotes_shimaoka
33,/GAME,0.0,0.0,-1.0,ontonotes_shimaoka
