,Type,precision,recall,f1-score,sourcedataset
0,/location/province,0.4166666567325592,0.7142857313156128,0.5263158082962036,bbn
1,/title,0.0,0.0,-1.0,bbn
2,/event,0.0799999982118606,0.25,0.1212121248245239,bbn
3,/military,0.0,0.0,-1.0,bbn
4,/award,0.0,0.0,-1.0,bbn
5,/transit,0.0,0.0,-1.0,bbn
6,/location/country,0.9090909361839294,0.8333333134651184,0.8695651888847351,bbn
7,/computer/programming_language,0.0,0.0,-1.0,bbn
8,/finance/stock_exchange,0.0,0.0,-1.0,bbn
9,/product/mobile_phone,0.0,0.0,-1.0,bbn
10,/park,0.0,0.0,-1.0,bbn
11,/building/airport,0.0,0.0,-1.0,bbn
12,/government/political_party,0.0,0.0,-1.0,bbn
13,/building/sports_facility,0.0,0.0,-1.0,bbn
14,/medicine/medical_treatment,0.0,0.0,-1.0,bbn
15,/food,0.0,0.0,-1.0,bbn
16,/location,0.621052622795105,0.5784313678741455,0.5989847779273987,bbn
17,/organization/company,0.2068965584039688,0.8571428656578064,0.3333333432674408,bbn
18,/person/musician,0.0,0.0,-1.0,bbn
19,/person/politician,0.0,0.0,-1.0,bbn
20,/event/military_conflict,0.0,0.0,-1.0,bbn
21,/product,0.0,0.0,-1.0,bbn
22,/organization/sports_team,0.0,0.0,-1.0,bbn
23,/government,0.0,0.0,-1.0,bbn
24,/geography/mountain,0.0,0.0,-1.0,bbn
25,/living_thing/animal,0.0,0.0,-1.0,bbn
26,/person/actor,0.0,0.0,-1.0,bbn
27,/location/bridge,0.0,0.0,-1.0,bbn
28,/finance/currency,0.0,0.0,-1.0,bbn
29,/geography,0.0,0.0,-1.0,bbn
30,/person/soldier,0.0,0.0,-1.0,bbn
31,/written_work,0.4285714328289032,0.4285714328289032,0.4285714328289032,bbn
32,/organization/sports_league,0.0,0.0,-1.0,bbn
33,/person,0.8510638475418091,0.8196721076965332,0.8350730538368225,bbn
34,/building/restaurant,0.0,0.0,-1.0,bbn
35,/internet,0.0,0.0,-1.0,bbn
36,/building,0.8571428656578064,0.3529411852359772,0.5,bbn
37,/organization/educational_institution,0.7241379022598267,0.91304349899292,0.807692289352417,bbn
38,/disease,0.0,0.0,-1.0,bbn
39,/transportation/road,0.6666666865348816,0.5,0.5714285373687744,bbn
40,/building/hotel,0.0,0.0,-1.0,bbn
41,/event/sports_event,0.0,0.0,-1.0,bbn
42,/person/artist,0.0,0.0,-1.0,bbn
43,/event/natural_disaster,0.0,0.0,-1.0,bbn
44,/location/city,0.7446808218955994,0.8974359035491943,0.8139534592628479,bbn
45,/event/protest,0.0,0.0,-1.0,bbn
46,/organization,0.7860962748527527,0.8963414430618286,0.8376068472862244,bbn
47,/art/film,0.0,0.0,-1.0,bbn
48,/person/religious_leader,0.0,0.0,-1.0,bbn
49,/product/car,0.0,0.0,-1.0,bbn
50,/geography/island,0.0,0.0,-1.0,bbn
51,/play,0.0,0.0,-1.0,bbn
52,/building/hospital,1.0,0.5,0.6666666865348816,bbn
53,/building/theater,0.0,0.0,-1.0,bbn
54,/law,0.5,0.5,0.5,bbn
55,/news_agency,0.0,0.0,-1.0,bbn
56,/broadcast,0.0,0.0,-1.0,bbn
57,/living_thing,1.0,0.3333333432674408,0.5,bbn
58,/location/body_of_water,0.0,0.0,-1.0,bbn
59,/person/doctor,0.0,0.0,-1.0,bbn
60,/person/coach,0.0,0.0,-1.0,bbn
61,/person/author,0.0,0.0,-1.0,bbn
62,/language,0.0,0.0,-1.0,bbn
63,/software,0.0,0.0,-1.0,bbn
64,/person/director,0.0,0.0,-1.0,bbn
65,/game,0.0,0.0,-1.0,bbn
66,/product/computer,0.0,0.0,-1.0,bbn
67,/music,0.0,0.0,-1.0,bbn
68,/rail/railway,0.0,0.0,-1.0,bbn
69,/religion,0.0,0.0,-1.0,bbn
70,/event/election,0.0,0.0,-1.0,bbn
71,/art,0.25,0.4285714328289032,0.3157894611358642,bbn
72,/person/athlete,0.0,0.0,-1.0,bbn
73,/body_part,0.0,0.0,-1.0,bbn
74,/product/weapon,0.0,0.0,-1.0,bbn
