,Type,precision,recall,f1-score,sourcedataset
0,/ORGANIZATION/HOTEL,0.0,0.0,-1.0,bbn
1,/SUBSTANCE/FOOD,0.8588235378265381,0.8588235378265381,0.8588235378265381,bbn
2,/GPE/STATE_PROVINCE,0.960629940032959,0.7507692575454712,0.8428325057029724,bbn
3,/LAW,1.0,0.3013698756694793,0.4631578922271728,bbn
4,/WORK_OF_ART/PLAY,0.0,0.0,-1.0,bbn
5,/PRODUCT/VEHICLE,0.6176470518112183,0.198113203048706,0.2999999821186065,bbn
6,/ORGANIZATION/EDUCATIONAL,0.2710843384265899,0.8181818127632141,0.4072397947311401,bbn
7,/FACILITY/AIRPORT,0.0,0.0,-1.0,bbn
8,/FACILITY/BRIDGE,0.0,0.0,-1.0,bbn
9,/ORGANIZATION/POLITICAL,0.8679245114326477,0.6301369667053223,0.7301586866378784,bbn
10,/ANIMAL,0.7575757503509521,0.54347825050354,0.6329113841056824,bbn
11,/PRODUCT/WEAPON,0.0,0.0,-1.0,bbn
12,/WORK_OF_ART/SONG,0.875,0.3888888955116272,0.5384615659713745,bbn
13,/EVENT/WAR,0.4166666567325592,0.9090909361839294,0.5714285373687744,bbn
14,/FACILITY,0.0,0.0,-1.0,bbn
15,/ORGANIZATION/RELIGIOUS,0.2222222238779068,0.3333333432674408,0.2666666507720947,bbn
16,/ORGANIZATION/HOSPITAL,0.6666666865348816,1.0,0.800000011920929,bbn
17,/GPE/COUNTRY,0.9385307431221008,0.8981348872184753,0.9178885817527772,bbn
18,/GPE/CITY,0.7484320402145386,0.9156010150909424,0.8236196041107178,bbn
19,/SUBSTANCE/DRUG,0.3287671208381653,0.8275862336158752,0.470588207244873,bbn
20,/PERSON,0.639292299747467,0.8450261950492859,0.7279013395309448,bbn
21,/ORGANIZATION,0.907899796962738,0.8470249772071838,0.8764066100120544,bbn
22,/LANGUAGE,1.0,0.3846153914928436,0.555555522441864,bbn
23,/ORGANIZATION/CORPORATION,0.8306229710578918,0.7658593058586121,0.7969275116920471,bbn
24,/PRODUCT,0.2307692319154739,0.24870465695858,0.239401489496231,bbn
25,/EVENT,0.449999988079071,0.8999999761581421,0.6000000238418579,bbn
26,/WORK_OF_ART/BOOK,0.0528846159577369,0.3235294222831726,0.0909090936183929,bbn
27,/ORGANIZATION/GOVERNMENT,0.8099173307418823,0.6274007558822632,0.7070707082748413,bbn
28,/FACILITY/BUILDING,0.0,0.0,-1.0,bbn
29,/LOCATION/LAKE_SEA_OCEAN,0.0,0.0,-1.0,bbn
30,/LOCATION,0.134070485830307,0.7950819730758667,0.2294500172138214,bbn
31,/DISEASE,0.9375,1.0,0.9677419066429138,bbn
32,/WORK_OF_ART,0.3174157440662384,0.5854922533035278,0.4116576015949249,bbn
33,/GAME,0.0,0.0,-1.0,bbn
