,Type,precision,recall,f1-score,sourcedataset
0,/location/celestial,0.0,0.0,-1.0,figer
1,/organization/military,0.375,0.3333333432674408,0.3529411554336548,figer
2,/location/country,0.8346154093742371,0.875,0.8543307185173035,figer
3,/other/product/car,0.761904776096344,0.6666666865348816,0.7111111283302307,figer
4,/location/geography/island,0.0,0.0,-1.0,figer
5,/other/internet,0.0,0.0,-1.0,figer
6,/person/artist/music,0.0,0.0,-1.0,figer
7,/organization/political_party,0.1428571492433548,1.0,0.25,figer
8,/other/art/film,0.1111111119389534,0.5,0.1818181872367859,figer
9,/other/event/natural_disaster,0.0,0.0,-1.0,figer
10,/other/event,0.0566361546516418,0.9082568883895874,0.1066235899925232,figer
11,/other/event/violent_conflict,0.6666666865348816,0.3529411852359772,0.4615384638309479,figer
12,/location/park,0.0,0.0,-1.0,figer
13,/location/structure,0.4810126721858978,0.2620689570903778,0.3392857015132904,figer
14,/location/structure/theater,0.0,0.0,-1.0,figer
15,/location,0.4487362802028656,0.92254900932312,0.6037856340408325,figer
16,/organization/company,0.762355387210846,0.7066276669502258,0.7334344983100891,figer
17,/other/art/writing,0.2373417764902115,0.8522727489471436,0.3712871372699737,figer
18,/location/geography/body_of_water,0.2222222238779068,0.5714285969734192,0.320000022649765,figer
19,/other/language,0.0,0.0,-1.0,figer
20,/other/art/stage,0.0,0.0,-1.0,figer
21,/person/title,0.0531561449170112,0.959999978542328,0.1007345169782638,figer
22,/other/product/software,0.2307692319154739,0.4285714328289032,0.2999999821186065,figer
23,/organization/sports_team,0.6666666865348816,1.0,0.800000011920929,figer
24,/other/art/broadcast,0.0,0.0,-1.0,figer
25,/location/transit,0.4000000059604645,0.125,0.1904762089252472,figer
26,/organization/stock_exchange,0.5,0.4545454680919647,0.4761904776096344,figer
27,/location/transit/road,0.5,0.5714285969734192,0.5333333611488342,figer
28,/other/health/malady,0.0,0.0,-1.0,figer
29,/location/transit/bridge,1.0,1.0,1.0,figer
30,/person/political_figure,0.6823529601097107,0.3068782985210418,0.4233576655387878,figer
31,/organization/sports_league,0.0,0.0,-1.0,figer
32,/location/structure/airport,1.0,1.0,1.0,figer
33,/person,0.7360931634902954,0.5035398006439209,0.5980031490325928,figer
34,/organization/company/news,0.6833333373069763,0.6307692527770996,0.6559999585151672,figer
35,/person/artist/actor,0.050000000745058,1.0,0.0952381044626236,figer
36,/person/artist/director,0.0,0.0,-1.0,figer
37,/location/structure/sports_facility,0.0,0.0,-1.0,figer
38,/location/geography/mountain,0.5,1.0,0.6666666865348816,figer
39,/other/legal,0.0,0.0,-1.0,figer
40,/person/artist,0.0816326513886451,0.0540540553629398,0.065040647983551,figer
41,/location/city,0.8093525171279907,0.9072580933570862,0.8555132746696472,figer
42,/organization,0.6474201679229736,0.7485795617103577,0.6943346858024597,figer
43,/location/transit/railway,0.0,0.0,-1.0,figer
44,/organization/education,0.3600000143051147,0.8999999761581421,0.5142857432365417,figer
45,/person/religious_leader,0.0,0.0,-1.0,figer
46,/other/event/protest,0.0,0.0,-1.0,figer
47,/other/product/mobile_phone,0.0,0.0,-1.0,figer
48,/other/art,0.4000000059604645,0.0303030312061309,0.0563380308449268,figer
49,/organization/government,0.3794642984867096,0.3497942388057709,0.3640257120132446,figer
50,/organization/music,0.0,0.0,-1.0,figer
51,/location/structure/restaurant,0.0,0.0,-1.0,figer
52,/other/health/treatment,0.5526315569877625,0.807692289352417,0.6562499403953552,figer
53,/person/military,0.0,0.0,-1.0,figer
54,/other/product/computer,0.0,0.0,-1.0,figer
55,/location/structure/hospital,0.0,0.0,-1.0,figer
56,/other/award,0.0,0.0,-1.0,figer
57,/other/event/sports_event,0.0,0.0,-1.0,figer
58,/other/currency,0.2434782534837722,0.9882352948188782,0.3906976580619812,figer
59,/organization/transit,0.0,0.0,-1.0,figer
60,/person/artist/author,0.1279069781303405,0.1896551698446273,0.1527777761220932,figer
61,/person/legal,0.0,0.0,-1.0,figer
62,/other/living_thing,0.5679012537002563,0.8846153616905212,0.6917293667793274,figer
63,/other/food,0.27173912525177,0.6097561120986938,0.3759398460388183,figer
64,/person/doctor,0.0,0.0,-1.0,figer
65,/location/structure/hotel,1.0,1.0,1.0,figer
66,/other/living_thing/animal,0.5,0.125,0.2000000029802322,figer
67,/person/coach,0.0,0.0,-1.0,figer
68,/other/language/programming_language,0.0,0.0,-1.0,figer
69,/other/religion,0.0,0.0,-1.0,figer
70,/other/product,0.8374999761581421,0.2627451121807098,0.4000000059604645,figer
71,/location/geography,0.2000000029802322,0.0161290317773818,0.0298507455736398,figer
72,/other/art/music,0.0,0.0,-1.0,figer
73,/other/product/weapon,1.0,0.0714285746216774,0.1333333402872085,figer
74,/other/event/election,0.0,0.0,-1.0,figer
75,/other/body_part,1.0,0.3333333432674408,0.5,figer
76,/other/scientific,0.0,0.0,-1.0,figer
77,/organization/company/broadcast,0.800000011920929,0.7058823704719543,0.75,figer
78,/person/athlete,0.0,0.0,-1.0,figer
